"Series","ES","dmuiid","MLRA","LRU","coiid","areasymbol","areaname","lmapunitiid","muiid","nationalmusym","muname","tgs","majcompflag","comppct_r","taxorder","taxsubgrp","taxclname","drainagecl","slope_r","carbdepth","rockdepth","T50_frag","T50_sand","T50_silt","T50_clay","T50_OM","T50_AWC","T50_pH","T150_frag","T150_sand","T150_silt","T150_clay","T150_OM","T150_AWC","flood","humicdepth","ec","pmkind","pmorigin","landform_string","hydricrating","Bhs","Water_Table","grpname","Site111"
"Glynwood","F111BY503IN",692324,"111B",NA,2246152,"OH063","Hancock County, Ohio",2569810,2563489,"2s1j6","Blount silt loam, ground moraine, 2 to 4 percent slopes",18.6866511694509,FALSE,6,"alfisols","aquic hapludalfs","Fine, illitic, mesic Aquic Hapludalfs","moderately well",4,74,250,4.08,22,44.28,33.72,1.095,8.88000001013279,6.19999980926514,6.21333333333333,23.4066666666667,40.3933333333333,36.2,0.64,17.5500001348555,"none",0,0,"till, unspecified","limestone and shale","ground moraine & till plain","no","no",100,"12-FIN Findlay, Ohio","Till Ridge"
"Glynwood","F111BY503IN",692348,"111B",NA,2246216,"IN069","Huntington County, Indiana",2856765,2625783,"2v4bp","Glynwood silt loam, end moraine, 2 to 6 percent slopes, eroded",18.6447085365804,TRUE,85,"alfisols","aquic hapludalfs","Fine, illitic, mesic Aquic Hapludalfs","moderately well",4,66,250,4.28,22,41.76,36.24,1.27,8.58000007271767,6.27199991226196,6.44,23.6133333333333,39.6666666666667,36.72,0.686666666666667,13.8000001050532,"none",0,0,"till, unspecified","limestone and shale","end moraine & till plain","no","no",100,"12-FIN Findlay, Ohio","Till Ridge"
"Glynwood","F111BY503IN",771304,"111B",NA,2399727,"OH051","Fulton County, Ohio",3104975,2671659,"2wp2k","Blount loam, 0 to 2 percent slopes",17.758737111685,FALSE,3,"alfisols","aquic hapludalfs","Fine, illitic, mesic Aquic Hapludalfs","moderately well",4,79,250,4.08,27.98,39.22,32.8,1.325,8.88000001013279,6.29199994087219,6.11333333333333,25.3466666666667,38.56,36.0933333333333,0.721666666666667,15.6600001286715,"none",23,0,"till, unspecified","limestone and shale","end moraine & ground moraine","no","no",100,"12-FIN Findlay, Ohio","Till Ridge"
"Glynwood","F111BY503IN",721376,"111B",NA,2246235,"OH051","Fulton County, Ohio",169084,2625785,"2v4br","Glynwood loam, 2 to 6 percent slopes, eroded",17.9630988409784,TRUE,85,"alfisols","aquic hapludalfs","Fine, illitic, mesic Aquic Hapludalfs","moderately well",4,66,250,4.28,26.68,37.44,35.88,1.18,8.0400003194809,6.27199991226196,6.44,25.1733333333333,38.2266666666667,36.6,0.656666666666667,13.2600003518164,"none",0,0,"till, unspecified","limestone and shale","ground moraine & end moraine & till plain","no","no",100,"12-FIN Findlay, Ohio","Till Ridge"
"Glynwood","F111BY503IN",670573,"111B",NA,2134654,"IN169","Wabash County, Indiana",2764986,2578730,"2skcv","Blount silt loam, ground moraine, 0 to 2 percent slopes",18.6528928401752,FALSE,6,"alfisols","aquic hapludalfs","Fine, illitic, mesic Aquic Hapludalfs","moderately well",3,74,250,4.08,22,44.28,33.72,1.095,8.88000001013279,6.19999980926514,6.21333333333333,23.4066666666667,40.3933333333333,36.2,0.64,17.5500001348555,"none",0,0,"till, unspecified","limestone and shale","ground moraine & till plain","no","no",100,"12-FIN Findlay, Ohio","Till Ridge"
"Glynwood","F111BY503IN",127227,"111B",NA,1343964,"OH175","Wyandot County, Ohio",169592,169592,"5pgq","Belmore loam, 0 to 2 percent slopes",18.4506806456411,FALSE,2,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"till, unspecified","limestone and shale","ground moraine & end moraine",NA,"no",250,"12-FIN Findlay, Ohio","Till Ridge"
"Glynwood","F111BY503IN",576818,"111B",NA,1912221,"OH159","Union County, Ohio",2518175,2496175,"2psgs","Glynwood silt loam, 6 to 12 percent slopes",18.7433535239056,TRUE,85,"alfisols","aquic hapludalfs","Fine, illitic, mesic Aquic Hapludalfs","moderately well",9,71,250,4.08,22,45.2,32.8,1.325,8.88000001013279,6.19999980926514,6.27333333333333,23.48,40.7466666666667,35.7733333333333,0.703333333333333,17.220000103116,"none",23,0,"till, unspecified","limestone and shale","end moraine","no","no",100,"12-FIN Findlay, Ohio","Till Ridge"
"Glynwood","F111BY503IN",831144,"111B",NA,2645233,"IN103","Miami County, Indiana",161952,2722900,"2yddh","Blount loam, interlobate moraines, 0 to 2 percent slopes",18.4045436201317,FALSE,6,"alfisols","aquic hapludalfs","Fine, illitic, mesic Aquic Hapludalfs","moderately well",4,79,250,4.08,27.98,39.22,32.8,1.325,8.88000001013279,6.29199994087219,6.11333333333333,25.3466666666667,38.56,36.0933333333333,0.721666666666667,15.6600001286715,"none",23,0,"till, unspecified","limestone and shale","end moraine & ground moraine","no","no",100,"12-FIN Findlay, Ohio","Till Ridge"
"Glynwood","F111BY503IN",557837,"111B",NA,1912225,"OH065","Hardin County, Ohio",2569660,2496174,"2psgr","Glynwood clay loam, ground moraine, 6 to 12 percent slopes, eroded",18.7070985806218,TRUE,85,"alfisols","aquic hapludalfs","Fine, illitic, mesic Aquic Hapludalfs","moderately well",9,61,250,5,23.08,39.24,37.68,1.02,8.0400003194809,6.19999980926514,6.78,24.0533333333333,38.9466666666667,37,0.565,15.4200003296137,"none",0,0,"till, unspecified","limestone and shale","ground moraine","no","no",100,"12-FIN Findlay, Ohio","Till Ridge"
"Glynwood","F111BY503IN",127629,"111B",NA,1347453,"OH147","Seneca County, Ohio",169996,169996,"5pwr","Milton silt loam, 2 to 6 percent slopes",18.2825288649638,FALSE,5,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"till, unspecified","limestone and shale","ground moraine & end moraine",NA,"no",250,"12-FIN Findlay, Ohio","Till Ridge"
"Glynwood","F111BY503IN",829503,"111B",NA,2643854,"IN053","Grant County, Indiana",3216820,2721661,"2yc3j","Glynwood-Urban land complex, 1 to 4 percent slopes, eroded",18.7493472923816,TRUE,50,"alfisols","aquic hapludalfs","Fine, illitic, mesic Aquic Hapludalfs","moderately well",3,61,250,4.2,22.4,42,35.6,1.3,8.70000004768372,6.27999992370605,6.00666666666667,23.8266666666667,39.8666666666667,36.3066666666667,0.676666666666667,13.4100000448525,"none",0,0,"loess & till, unspecified & till, unspecified","NA & limestone and shale","end moraine & ground moraine & moraine","no","no",100,"12-FIN Findlay, Ohio","Till Ridge"
"Glynwood","F111BY503IN",120102,"111B",NA,238995,"IN075","Jay County, Indiana",210634,210634,"725n","Blount-Glynwood, thin solum complex, 0 to 3 percent slopes",18.7524914142205,TRUE,20,"alfisols","aquic hapludalfs","Fine, illitic, mesic Aquic Hapludalfs","moderately well",2,23,250,5.46,24.08,37.36,38.56,1.785,7.25999994575977,6.98600005149841,5.15333333333333,27.9266666666667,38.2733333333333,33.8,1.095,9.46999991312623,"none",23,0,"till, unspecified","limestone and shale","moraine & till plain","no","no",100,"12-FIN Findlay, Ohio","Till Ridge"
"Glynwood","F111BY503IN",829554,"111B",NA,2694762,"IN009","Blackford County, Indiana",3216805,2721713,"2yc56","Urban land-Glynwood-Mississinewa complex, 6 to 12 percent slopes, severely eroded",18.7391403498275,TRUE,25,"alfisols","aquic hapludalfs","Fine, illitic, mesic Aquic Hapludalfs","moderately well",9,51,250,5.3,22.9,37.8,39.3,0.825,7.50000029802322,6.34999980926514,7.08,24.1933333333333,38.6666666666667,37.14,0.466666666666667,13.9800002351403,"none",0,0,"till, unspecified","limestone and shale","end moraine","no","no",100,"12-FIN Findlay, Ohio","Till Ridge"
"Glynwood","F111BY503IN",692324,"111B",NA,2246152,"OH065","Hardin County, Ohio",2676640,2563489,"2s1j6","Blount silt loam, ground moraine, 2 to 4 percent slopes",18.6866511694509,FALSE,6,"alfisols","aquic hapludalfs","Fine, illitic, mesic Aquic Hapludalfs","moderately well",4,74,250,4.08,22,44.28,33.72,1.095,8.88000001013279,6.19999980926514,6.21333333333333,23.4066666666667,40.3933333333333,36.2,0.64,17.5500001348555,"none",0,0,"till, unspecified","limestone and shale","ground moraine & till plain","no","no",100,"12-FIN Findlay, Ohio","Till Ridge"
"Glynwood","F111BY503IN",721374,"111B",NA,2246210,"OH147","Seneca County, Ohio",2856690,2625781,"2v4bm","Glynwood silt loam, end moraine, 2 to 6 percent slopes",18.7086227589223,TRUE,85,"alfisols","aquic hapludalfs","Fine, illitic, mesic Aquic Hapludalfs","moderately well",4,74,250,4.2,22,43.2,34.8,1.4,8.70000004768372,6.27999992370605,6.25333333333333,23.44,40,36.56,0.773333333333333,14.9400001317263,"none",20,0,"till, unspecified","limestone and shale","end moraine & till plain","no","no",100,"12-FIN Findlay, Ohio","Till Ridge"
"Glynwood","F111BY503IN",692325,"111B",NA,2246149,"OH175","Wyandot County, Ohio",2765028,2563488,"2s1j5","Blount silt loam, end moraine, 2 to 4 percent slopes",18.6537769321323,FALSE,9,"alfisols","aquic hapludalfs","Fine, illitic, mesic Aquic Hapludalfs","moderately well",4,74,250,4.08,22,44.28,33.72,1.095,8.88000001013279,6.19999980926514,6.21333333333333,23.4066666666667,40.3933333333333,36.2,0.64,17.5500001348555,"none",0,0,"till, unspecified","limestone and shale","end moraine & till plain","no","no",100,"12-FIN Findlay, Ohio","Till Ridge"
"Glynwood","F111BY503IN",829559,"111B",NA,2694786,"IN075","Jay County, Indiana",3216856,2721718,"2yc5c","Urban land-Glynwood complex, 1 to 4 percent slopes, eroded",18.7486359075323,TRUE,35,"alfisols","aquic hapludalfs","Fine, illitic, mesic Aquic Hapludalfs","moderately well",3,61,250,4.2,22.4,42,35.6,1.3,8.70000004768372,6.27999992370605,6.00666666666667,23.8266666666667,39.8666666666667,36.3066666666667,0.676666666666667,13.4100000448525,"none",0,0,"loess & till, unspecified & till, unspecified","NA & limestone and shale","end moraine & ground moraine & moraine","no","no",100,"12-FIN Findlay, Ohio","Till Ridge"
"Glynwood","F111BY503IN",829483,"111B",NA,2643774,"OH147","Seneca County, Ohio",1592225,2598134,"2t6ks","Blount-Urban land complex, 0 to 2 percent slopes",18.7783811445162,FALSE,6,"alfisols","aquic hapludalfs","Fine, illitic, mesic Aquic Hapludalfs","moderately well",3,74,250,4.08,22,44.28,33.72,1.095,8.88000001013279,6.19999980926514,6.21333333333333,23.4066666666667,40.3933333333333,36.2,0.64,17.5500001348555,"none",0,0,"till, unspecified","limestone and shale","end moraine & ground moraine & moraine","no","no",100,"12-FIN Findlay, Ohio","Till Ridge"
"Glynwood","F111BY503IN",692348,"111B",NA,2246216,"OH149","Shelby County, Ohio",2856720,2625783,"2v4bp","Glynwood silt loam, end moraine, 2 to 6 percent slopes, eroded",18.6447085365804,TRUE,85,"alfisols","aquic hapludalfs","Fine, illitic, mesic Aquic Hapludalfs","moderately well",4,66,250,4.28,22,41.76,36.24,1.27,8.58000007271767,6.27199991226196,6.44,23.6133333333333,39.6666666666667,36.72,0.686666666666667,13.8000001050532,"none",0,0,"till, unspecified","limestone and shale","end moraine & till plain","no","no",100,"12-FIN Findlay, Ohio","Till Ridge"
"Glynwood","F111BY503IN",576819,"111B",NA,1912211,"OH149","Shelby County, Ohio",2569683,2496171,"2psgn","Glynwood clay loam, 6 to 12 percent slopes, eroded",18.6798947356313,TRUE,85,"alfisols","aquic hapludalfs","Fine, illitic, mesic Aquic Hapludalfs","moderately well",9,61,250,5,23.08,39.24,37.68,1.02,8.0400003194809,6.19999980926514,6.78,24.0533333333333,38.9466666666667,37,0.565,15.4200003296137,"none",0,0,"till, unspecified","limestone and shale","end moraine","no","no",100,"12-FIN Findlay, Ohio","Till Ridge"
"Glynwood","F111BY503IN",777710,"111B",NA,2465771,"IN003","Allen County, Indiana",164729,2676870,"2wvhn","Morley clay loam, 18 to 25 percent slopes, severely eroded",17.9245660211992,FALSE,5,"alfisols","aquic hapludalfs","Fine, illitic, mesic Aquic Hapludalfs","moderately well",7,64,250,4.28,24.88,37.8,37.32,1.36,8.0400003194809,6.27199991226196,6.48,24.6,38.4,37,0.71,13.4400003962219,"none",18,0,"till, unspecified","limestone and shale","moraine","no","no",100,"12-FIN Findlay, Ohio","Till Ridge"
"Glynwood","F111BY503IN",771304,"111B",NA,2399727,"MI161","Washtenaw County, Michigan",191606,2671659,"2wp2k","Blount loam, 0 to 2 percent slopes",17.758737111685,FALSE,3,"alfisols","aquic hapludalfs","Fine, illitic, mesic Aquic Hapludalfs","moderately well",4,79,250,4.08,27.98,39.22,32.8,1.325,8.88000001013279,6.29199994087219,6.11333333333333,25.3466666666667,38.56,36.0933333333333,0.721666666666667,15.6600001286715,"none",23,0,"till, unspecified","limestone and shale","end moraine & ground moraine","no","no",100,"12-FIN Findlay, Ohio","Till Ridge"
"Glynwood","F111BY503IN",861156,"111B",NA,2722873,"OH149","Shelby County, Ohio",3216964,2746865,"2z6bk","Urban land-Glynwood complex, ground moraine, 6 to 12 percent slopes, eroded",18.8357160135281,TRUE,25,"alfisols","aquic hapludalfs","Fine, illitic, mesic Aquic Hapludalfs","moderately well",9,61,250,5,23.08,39.24,37.68,1.02,8.0400003194809,6.19999980926514,6.78,24.0533333333333,38.9466666666667,37,0.565,15.4200003296137,"none",0,0,"till, unspecified","limestone and shale","ground moraine","no","no",100,"12-FIN Findlay, Ohio","Till Ridge"
"Glynwood","F111BY503IN",721374,"111B",NA,2246210,"OH107","Mercer County, Ohio",2856683,2625781,"2v4bm","Glynwood silt loam, end moraine, 2 to 6 percent slopes",18.7086227589223,TRUE,85,"alfisols","aquic hapludalfs","Fine, illitic, mesic Aquic Hapludalfs","moderately well",4,74,250,4.2,22,43.2,34.8,1.4,8.70000004768372,6.27999992370605,6.25333333333333,23.44,40,36.56,0.773333333333333,14.9400001317263,"none",20,0,"till, unspecified","limestone and shale","end moraine & till plain","no","no",100,"12-FIN Findlay, Ohio","Till Ridge"
"Glynwood","F111BY503IN",692325,"111B",NA,2246149,"OH109","Miami County, Ohio",2765015,2563488,"2s1j5","Blount silt loam, end moraine, 2 to 4 percent slopes",18.6537769321323,FALSE,9,"alfisols","aquic hapludalfs","Fine, illitic, mesic Aquic Hapludalfs","moderately well",4,74,250,4.08,22,44.28,33.72,1.095,8.88000001013279,6.19999980926514,6.21333333333333,23.4066666666667,40.3933333333333,36.2,0.64,17.5500001348555,"none",0,0,"till, unspecified","limestone and shale","end moraine & till plain","no","no",100,"12-FIN Findlay, Ohio","Till Ridge"
"Glynwood","F111BY503IN",771300,"111B",NA,2399709,"IN179","Wells County, Indiana",3056135,2676873,"2wvhr","Glynwood-Mississinewa clay loams, end moraine, 3 to 8 percent slopes, severely eroded",18.7618091235196,TRUE,75,"alfisols","aquic hapludalfs","Fine, illitic, mesic Aquic Hapludalfs","moderately well",5,58,250,4.28,22.36,39.96,37.68,0.93,8.0400003194809,6.27199991226196,6.06,23.8866666666667,39.2333333333333,36.88,0.521666666666667,12.3300002980977,"none",0,0,"till, unspecified","limestone and shale","end moraine","no","no",100,"12-FIN Findlay, Ohio","Till Ridge"
"Glynwood","F111BY503IN",829483,"111B",NA,2643774,"OH003","Allen County, Ohio",171800,2598134,"2t6ks","Blount-Urban land complex, 0 to 2 percent slopes",18.7783811445162,FALSE,6,"alfisols","aquic hapludalfs","Fine, illitic, mesic Aquic Hapludalfs","moderately well",3,74,250,4.08,22,44.28,33.72,1.095,8.88000001013279,6.19999980926514,6.21333333333333,23.4066666666667,40.3933333333333,36.2,0.64,17.5500001348555,"none",0,0,"till, unspecified","limestone and shale","end moraine & ground moraine & moraine","no","no",100,"12-FIN Findlay, Ohio","Till Ridge"
"Glynwood","F111BY503IN",670573,"111B",NA,2134654,"OH159","Union County, Ohio",1406057,2578730,"2skcv","Blount silt loam, ground moraine, 0 to 2 percent slopes",18.6528928401752,FALSE,6,"alfisols","aquic hapludalfs","Fine, illitic, mesic Aquic Hapludalfs","moderately well",3,74,250,4.08,22,44.28,33.72,1.095,8.88000001013279,6.19999980926514,6.21333333333333,23.4066666666667,40.3933333333333,36.2,0.64,17.5500001348555,"none",0,0,"till, unspecified","limestone and shale","ground moraine & till plain","no","no",100,"12-FIN Findlay, Ohio","Till Ridge"
"Glynwood","F111BY503IN",771301,"111B",NA,2399713,"IN169","Wabash County, Indiana",3056129,2676874,"2wvhs","Glynwood silt loam, end moraine, 1 to 4 percent slopes, eroded",18.7649195340138,TRUE,85,"alfisols","aquic hapludalfs","Fine, illitic, mesic Aquic Hapludalfs","moderately well",3,61,250,4.2,22.4,42.8,34.8,1.3,8.70000004768372,6.27999992370605,6.00666666666667,23.8266666666667,40.1333333333333,36.04,0.676666666666667,13.4100000448525,"none",0,0,"loess & till, unspecified & till, unspecified","NA & limestone and shale","end moraine","no","no",100,"12-FIN Findlay, Ohio","Till Ridge"
"Glynwood","F111BY503IN",576820,"111B",NA,1974544,"IN069","Huntington County, Indiana",2567861,2496176,"2psgt","Glynwood-Mississinewa clay loams, 6 to 12 percent slopes, severely eroded",18.7415300201448,TRUE,70,"alfisols","aquic hapludalfs","Fine, illitic, mesic Aquic Hapludalfs","moderately well",9,51,250,5.3,22.9,37.8,39.3,0.825,7.50000029802322,6.34999980926514,7.08,24.1933333333333,38.6666666666667,37.14,0.466666666666667,13.9800002351403,"none",0,0,"till, unspecified","limestone and shale","end moraine","no","no",100,"12-FIN Findlay, Ohio","Till Ridge"
"Glynwood","F111BY503IN",126648,"111B",NA,1331959,"OH065","Hardin County, Ohio",168956,168956,"5nt6","Ockley loam, 0 to 2 percent slopes",18.619981173866,FALSE,5,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"till, unspecified","limestone and shale","end moraine & ground moraine",NA,"no",250,"12-FIN Findlay, Ohio","Till Ridge"
"Glynwood","F111BY503IN",777708,"111B",NA,2465767,"MI091","Lenawee County, Michigan",188537,2676868,"2wvhl","Morley clay loam, 12 to 18 percent slopes, severely eroded",18.412060411559,FALSE,5,"alfisols","aquic hapludalfs","Fine, illitic, mesic Aquic Hapludalfs","moderately well",7,64,250,4.28,24.88,37.8,37.32,1.36,8.0400003194809,6.27199991226196,6.48,24.6,38.4,37,0.71,13.4400003962219,"none",18,0,"till, unspecified","limestone and shale","moraine","no","no",100,"12-FIN Findlay, Ohio","Till Ridge"
"Glynwood","F111BY503IN",829527,"111B",NA,2694654,"IN053","Grant County, Indiana",3216814,2721689,"2yc4f","Urban land-Blount complex, 1 to 4 percent slopes, eroded",18.7462611728244,FALSE,5,"alfisols","aquic hapludalfs","Fine, illitic, mesic Aquic Hapludalfs","moderately well",4,74,250,4.08,22,44.28,33.72,1.095,8.19000032544136,6.19999980926514,6.21333333333333,23.4066666666667,40.3933333333333,36.2,0.64,16.8600004501641,"none",0,0,"till, unspecified","limestone and shale","ground moraine & till plain & end moraine","no","no",100,"12-FIN Findlay, Ohio","Till Ridge"
"Glynwood","F111BY503IN",409852,"111B",NA,923925,"OH137","Putnam County, Ohio",1529154,1529154,"1nb6k","Glynwood-Blount-Houcktown complex, 1 to 4 percent slopes",18.5693961441292,TRUE,40,"alfisols","aquic hapludalfs","Fine, illitic, mesic Aquic Hapludalfs","moderately well",3,18,250,0,21.4520002746582,38.0479997253418,40.5,0.93,8.71999993920326,6.09199991226196,0,24.3173332977295,36.5193330128988,39.1633333333333,0.613333333333333,19.2899997550994,"none",0,0,"till, basal","limestone and shale","knoll & disintegration moraine","no","no",100,"12-GRR Grand Rapids, Michigan","Till Ridge"
"Glynwood","F111BY503IN",125829,"111B",NA,245325,"OH171","Williams County, Ohio",168156,168156,"5mzd","Glynwood loam, 6 to 12 percent slopes",17.8755828215953,TRUE,100,"alfisols","aquic hapludalfs","Fine, illitic, mesic Aquic Hapludalfs","moderately well",9,81,250,0,31.9800010681152,36.0199989318848,32,1.25,7.29999989271164,6.19999980926514,0,32.2093334960937,34.5739998372396,33.2166666666667,0.75566666940848,18.2299998477101,"none",20,0,"till, unspecified","limestone and shale","ground moraine & end moraine","no","no",100,"12-FIN Findlay, Ohio","Till Ridge"
"Glynwood","F111BY503IN",576819,"111B",NA,1912211,"IN003","Allen County, Indiana",2567835,2496171,"2psgn","Glynwood clay loam, 6 to 12 percent slopes, eroded",18.6798947356313,TRUE,85,"alfisols","aquic hapludalfs","Fine, illitic, mesic Aquic Hapludalfs","moderately well",9,61,250,5,23.08,39.24,37.68,1.02,8.0400003194809,6.19999980926514,6.78,24.0533333333333,38.9466666666667,37,0.565,15.4200003296137,"none",0,0,"till, unspecified","limestone and shale","end moraine","no","no",100,"12-FIN Findlay, Ohio","Till Ridge"
"Glynwood","F111BY503IN",409852,"111B",NA,923925,"OH063","Hancock County, Ohio",644400,644400,"pmk3","Glynwood-Blount-Houcktown complex, 1 to 4 percent slopes",18.5693961441292,TRUE,40,"alfisols","aquic hapludalfs","Fine, illitic, mesic Aquic Hapludalfs","moderately well",3,18,250,0,21.4520002746582,38.0479997253418,40.5,0.93,8.71999993920326,6.09199991226196,0,24.3173332977295,36.5193330128988,39.1633333333333,0.613333333333333,19.2899997550994,"none",0,0,"till, basal","limestone and shale","knoll & disintegration moraine","no","no",100,"12-GRR Grand Rapids, Michigan","Till Ridge"
"Glynwood","F111BY503IN",692324,"111B",NA,2246152,"IN001","Adams County, Indiana",2676631,2563489,"2s1j6","Blount silt loam, ground moraine, 2 to 4 percent slopes",18.6866511694509,FALSE,6,"alfisols","aquic hapludalfs","Fine, illitic, mesic Aquic Hapludalfs","moderately well",4,74,250,4.08,22,44.28,33.72,1.095,8.88000001013279,6.19999980926514,6.21333333333333,23.4066666666667,40.3933333333333,36.2,0.64,17.5500001348555,"none",0,0,"till, unspecified","limestone and shale","ground moraine & till plain","no","no",100,"12-FIN Findlay, Ohio","Till Ridge"
"Glynwood","F111BY503IN",831136,"111B",NA,2645178,"OH011","Auglaize County, Ohio",3216892,2722892,"2ydd7","Urban land-Eldean complex, 2 to 6 percent slopes",18.8448168436686,FALSE,5,"alfisols","aquic hapludalfs","Fine, illitic, mesic Aquic Hapludalfs","moderately well",4,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"till, unspecified","limestone and shale","ground moraine & end moraine",NA,"no",100,"12-FIN Findlay, Ohio","Till Ridge"
"Glynwood","F111BY503IN",576816,"111B",NA,1912202,"IN169","Wabash County, Indiana",2567871,2484333,"2pd4s","Glynwood clay loam, 6 to 12 percent slopes, severely eroded",18.7244194148828,TRUE,85,"alfisols","aquic hapludalfs","Fine, illitic, mesic Aquic Hapludalfs","moderately well",9,51,250,5.6,22.9,37.8,39.3,0.825,7.50000029802322,5.79000000953674,7.18,24.1933333333333,38.6666666666667,37.14,0.466666666666667,13.9800002351403,"none",0,0,"till, unspecified","limestone and shale","ground moraine","no","no",100,"12-FIN Findlay, Ohio","Till Ridge"
"Glynwood","F111BY503IN",831145,"111B",NA,2645237,"IN169","Wabash County, Indiana",161160,2722901,"2yddj","Blount loam, interlobate moraines, 1 to 4 percent slopes, eroded",18.4327738778152,FALSE,8,"alfisols","aquic hapludalfs","Fine, illitic, mesic Aquic Hapludalfs","moderately well",4,66,250,4.28,26.68,37.44,35.88,1.02,8.0400003194809,6.27199991226196,6.44,25.1733333333333,38.2266666666667,36.6,0.576666666666667,13.2600003518164,"none",0,0,"till, unspecified","limestone and shale","end moraine & ground moraine","no","no",100,"12-FIN Findlay, Ohio","Till Ridge"
"Glynwood","F111BY503IN",670573,"111B",NA,2134654,"OH147","Seneca County, Ohio",2676647,2578730,"2skcv","Blount silt loam, ground moraine, 0 to 2 percent slopes",18.6528928401752,FALSE,6,"alfisols","aquic hapludalfs","Fine, illitic, mesic Aquic Hapludalfs","moderately well",3,74,250,4.08,22,44.28,33.72,1.095,8.88000001013279,6.19999980926514,6.21333333333333,23.4066666666667,40.3933333333333,36.2,0.64,17.5500001348555,"none",0,0,"till, unspecified","limestone and shale","ground moraine & till plain","no","no",100,"12-FIN Findlay, Ohio","Till Ridge"
"Glynwood","F111BY503IN",777702,"111B",NA,2465747,"IN053","Grant County, Indiana",162801,2676862,"2wvhd","Morley silt loam, 12 to 18 percent slopes",18.634760226363,FALSE,8,"alfisols","aquic hapludalfs","Fine, illitic, mesic Aquic Hapludalfs","moderately well",7,74,250,4.08,22,44.28,33.72,1.69,8.88000001013279,6.29199994087219,6.21333333333333,23.44,40.36,36.2,0.87,15.4800001531839,"none",23,0,"till, unspecified","limestone and shale","moraine","no","no",100,"12-FIN Findlay, Ohio","Till Ridge"
"Glynwood","F111BY503IN",831145,"111B",NA,2645237,"IN069","Huntington County, Indiana",161402,2722901,"2yddj","Blount loam, interlobate moraines, 1 to 4 percent slopes, eroded",18.4327738778152,FALSE,8,"alfisols","aquic hapludalfs","Fine, illitic, mesic Aquic Hapludalfs","moderately well",4,66,250,4.28,26.68,37.44,35.88,1.02,8.0400003194809,6.27199991226196,6.44,25.1733333333333,38.2266666666667,36.6,0.576666666666667,13.2600003518164,"none",0,0,"till, unspecified","limestone and shale","end moraine & ground moraine","no","no",100,"12-FIN Findlay, Ohio","Till Ridge"
"Glynwood","F111BY503IN",829507,"111B",NA,2643873,"IN069","Huntington County, Indiana",3216843,2721665,"2yc3n","Morley-Urban land complex, 6 to 12 percent slopes, eroded",18.7520023702749,FALSE,10,"alfisols","aquic hapludalfs","Fine, illitic, mesic Aquic Hapludalfs","moderately well",7,69,250,4.2,22,42.4,35.6,1.4,8.10000032186508,6.27999992370605,6.35333333333333,23.54,39.8333333333333,36.6266666666667,0.748333333333333,14.1000004317611,"none",20,0,"till, unspecified","limestone and shale","moraine","no","no",100,"12-FIN Findlay, Ohio","Till Ridge"
"Glynwood","F111BY503IN",829483,"111B",NA,2643774,"OH159","Union County, Ohio",3216971,2598134,"2t6ks","Blount-Urban land complex, 0 to 2 percent slopes",18.7783811445162,FALSE,6,"alfisols","aquic hapludalfs","Fine, illitic, mesic Aquic Hapludalfs","moderately well",3,74,250,4.08,22,44.28,33.72,1.095,8.88000001013279,6.19999980926514,6.21333333333333,23.4066666666667,40.3933333333333,36.2,0.64,17.5500001348555,"none",0,0,"till, unspecified","limestone and shale","end moraine & ground moraine & moraine","no","no",100,"12-FIN Findlay, Ohio","Till Ridge"
"Glynwood","F111BY503IN",692347,"111B",NA,2246255,"OH175","Wyandot County, Ohio",1542637,2598158,"2t6lk","Glynwood clay loam, ground moraine, 2 to 6 percent slopes, eroded",18.5545626742492,TRUE,85,"alfisols","aquic hapludalfs","Fine, illitic, mesic Aquic Hapludalfs","moderately well",4,64,250,4.64,22,40.32,37.68,1.27,8.58000007271767,6.27199991226196,6.6,23.6533333333333,39.2266666666667,37.12,0.676666666666667,13.5600000917912,"none",0,0,"till, unspecified","limestone and shale","ground moraine & till plain","no","no",100,"12-FIN Findlay, Ohio","Till Ridge"
"Glynwood","F111BY503IN",557837,"111B",NA,1912225,"IN069","Huntington County, Indiana",2567860,2496174,"2psgr","Glynwood clay loam, ground moraine, 6 to 12 percent slopes, eroded",18.7070985806218,TRUE,85,"alfisols","aquic hapludalfs","Fine, illitic, mesic Aquic Hapludalfs","moderately well",9,61,250,5,23.08,39.24,37.68,1.02,8.0400003194809,6.19999980926514,6.78,24.0533333333333,38.9466666666667,37,0.565,15.4200003296137,"none",0,0,"till, unspecified","limestone and shale","ground moraine","no","no",100,"12-FIN Findlay, Ohio","Till Ridge"
