"dmuiid","lmapunitiid","muiid","MLRARSYM","Count","percentmlra","pmlra","mu.total","affinity","LRU","best","ofbest","compname","coiid","areasymbol","areaname","nationalmusym","muname","tgs","majcompflag","comppct_r","taxorder","taxsubgrp","taxclname","drainagecl","slope_r","carbdepth","rockdepth","T50_frag","T50_sand","T50_silt","T50_clay","T50_OM","T50_AWC","T50_pH","T150_frag","T150_sand","T150_silt","T150_clay","T150_OM","T150_AWC","flood","humicdepth","ec","pmkind","pmorigin","landform_string","hydricrating","Bhs","Water_Table","Site","grpname"
128447,170767,170767,"124",1363,0.00376227937046991,0.00376227937046991,0.00496135150024243,75.8317440376089,"124",75.8317440376089,100,"Hanover",249242,"OH139","Richland County, Ohio","5qpm","Hanover silt loam, 12 to 18 percent slopes, moderately eroded",17.6219317297825,TRUE,95,"ultisols","typic fragiudults","Fine-loamy, mixed, mesic Typic Fragiudults","well",15,250,250,0,33.0499992370605,45.4500007629395,21.5,1.32499998807907,8.74999985098839,5.34999990463257,0,36.9139999898275,39.9460000101725,23.14,0.624333328406016,20.9899995774031,"none",25,0,"till, unspecified",NA,"till plain","no","no",250,"F139XY004OH","12-BEL Belmont, New York"
128448,1593074,1593074,"124",61,0.000168377873513327,0.000168377873513327,0.000168377873513327,100,"124",100,100,"Hanover",249243,"OH083","Knox County, Ohio","1qgqh","Hanover silt loam, 18 to 25 percent slopes",17.5838490783191,TRUE,85,"ultisols","typic fragiudults","Fine-loamy, mixed, mesic Typic Fragiudults","well",22,250,250,0,33.0499992370605,45.4500007629395,21.5,1.32499998807907,8.74999985098839,5.34999990463257,0,36.9139999898275,39.9460000101725,23.14,0.624333328406016,20.9899995774031,"none",25,0,"till, unspecified",NA,"till plain","no","no",250,"F139XY004OH","12-BEL Belmont, New York"
128448,170768,170768,"124",469,0.00129457742094673,0.00129457742094673,0.00191468580178497,67.6130475161959,"124",67.6130475161959,100,"Hanover",249243,"OH139","Richland County, Ohio","5qpn","Hanover silt loam, 18 to 25 percent slopes",17.5884553909302,TRUE,85,"ultisols","typic fragiudults","Fine-loamy, mixed, mesic Typic Fragiudults","well",22,250,250,0,33.0499992370605,45.4500007629395,21.5,1.32499998807907,8.74999985098839,5.34999990463257,0,36.9139999898275,39.9460000101725,23.14,0.624333328406016,20.9899995774031,"none",25,0,"till, unspecified",NA,"till plain","no","no",250,"F139XY004OH","12-BEL Belmont, New York"
128451,1592612,1592612,"124",17,4.69249811430583e-05,4.69249811430583e-05,4.69249811430583e-05,100,"124",100,100,"Latham",249246,"OH005","Ashland County, Ohio","1qg7l","Latham silt loam, 2 to 6 percent slopes",17.593890134026,TRUE,100,"ultisols","aquic hapludults","Clayey, mixed, mesic Aquic Hapludults","moderately well",4,250,81,0,19.8500003814697,48.8999996185303,31.25,1.30000001192093,9.50000025331974,4.84999990463257,0,18.8703705116555,47.9012339556659,33.2283950617284,0.94567902294206,14.8800003677607,"none",25,0,"residuum","siltstone, unspecified","hill","no","no",100,"F139XY004OH","State Office OH - Region 6"
128451,1593075,1593075,"124",11,3.03632230925671e-05,3.03632230925671e-05,3.03632230925671e-05,100,"124",100,100,"Latham",249246,"OH083","Knox County, Ohio","1qgqj","Latham silt loam, 2 to 6 percent slopes",17.6575407548384,TRUE,100,"ultisols","aquic hapludults","Clayey, mixed, mesic Aquic Hapludults","moderately well",4,250,81,0,19.8500003814697,48.8999996185303,31.25,1.30000001192093,9.50000025331974,4.84999990463257,0,18.8703705116555,47.9012339556659,33.2283950617284,0.94567902294206,14.8800003677607,"none",25,0,"residuum","siltstone, unspecified","hill","no","no",100,"F139XY004OH","State Office OH - Region 6"
128463,170783,170783,"111E",25721,0.28678236673668,0.28678236673668,0.306535101767002,93.5561262261779,"111E",93.5561262261779,100,"Luray",249260,"OH139","Richland County, Ohio","5qq4","Luray silty clay loam",17.7169116045879,TRUE,100,"mollisols","typic argiaquolls","Fine-silty, mixed, mesic Typic Argiaquolls","very poorly",1,107,250,0,6.46399997711182,61.5759999084473,31.96,3.69,9.28000009059906,6.19200008392334,0,6.80266667683919,64.6940011342367,28.5033333333333,1.60100000341733,27.7100003957748,"none",28,0,"lacustrine deposits",NA,"flat & depression & lake plain","yes","no",0,"F139XY011OH","12-BEL Belmont, New York"
128489,170809,170809,"124",7537,0.0208043284044253,0.0208043284044253,0.0269613286786249,77.1635873454527,"124",77.1635873454527,100,"Titusville",249286,"OH139","Richland County, Ohio","5qqz","Titusville silt loam, 2 to 6 percent slopes",17.6207062255505,TRUE,95,"alfisols","aquic fragiudalfs","Fine-loamy, mixed, mesic Aquic Fragiudalfs","moderately well",4,250,250,0,23.04,54.22,22.74,1.45,9.56000024080276,5.28,0,33.2486664835612,43.0546668497721,23.6966666666667,0.745000000993411,20.7700002044439,"none",28,0,"till, unspecified",NA,"till plain","no","no",100,"F139XY004OH","12-BEL Belmont, New York"
128490,170810,170810,"124",1985,0.00547918162170416,0.00547918162170416,0.00781854783567212,70.0792747817619,"124",70.0792747817619,100,"Titusville",249287,"OH139","Richland County, Ohio","5qr0","Titusville silt loam, 6 to 12 percent slopes",17.6179411228678,TRUE,95,"alfisols","aquic fragiudalfs","Fine-loamy, mixed, mesic Aquic Fragiudalfs","moderately well",9,250,250,0,23.04,54.22,22.74,1.45,9.56000024080276,5.28,0,33.2486664835612,43.0546668497721,23.6966666666667,0.745000000993411,20.7700002044439,"none",28,0,"till, unspecified",NA,"hill & till plain","no","no",100,"F139XY004OH","12-BEL Belmont, New York"
128490,1592614,1592614,"124",5,1.3801465042076e-05,1.3801465042076e-05,1.3801465042076e-05,100,"124",100,100,"Titusville",249287,"OH005","Ashland County, Ohio","1qg7n","Titusville silt loam, 6 to 12 percent slopes",17.6031368255615,TRUE,95,"alfisols","aquic fragiudalfs","Fine-loamy, mixed, mesic Aquic Fragiudalfs","moderately well",9,250,250,0,23.04,54.22,22.74,1.45,9.56000024080276,5.28,0,33.2486664835612,43.0546668497721,23.6966666666667,0.745000000993411,20.7700002044439,"none",28,0,"till, unspecified",NA,"hill & till plain","no","no",100,"F139XY004OH","12-BEL Belmont, New York"
129716,172104,172104,"111E",427,0.00476093738954792,0.00476093738954792,0.00533680864717454,89.2094452752864,"111E",89.2094452752864,100,"Amanda",251531,"OH043","Erie County, Ohio","5s2r","Amanda loam, 12 to 18 percent slopes, eroded",18.2499543967568,TRUE,90,"alfisols","typic hapludalfs","Fine-loamy, mixed, active, mesic Typic Hapludalfs","well",15,69,250,0,36.1840003967285,37.2859996032715,26.53,0.76,9.39000017940998,5.31199995040894,0,38.1839994812012,37.4793338521322,24.3366666666667,0.451666666666667,21.9300003498793,"none",0,0,"loess & till, unspecified",NA,"end moraine & ground moraine","no","no",250,"F139XY003OH","12-BEL Belmont, New York"
129716,1605966,1605966,"111E",7,7.80481539270152e-05,7.80481539270152e-05,7.80481539270152e-05,100,"111E",100,100,"Amanda",251531,"OH077","Huron County, Ohio","1qx4c","Amanda loam, 12 to 18 percent slopes, eroded",18.2293886457171,TRUE,90,"alfisols","typic hapludalfs","Fine-loamy, mixed, active, mesic Typic Hapludalfs","well",15,69,250,0,36.1840003967285,37.2859996032715,26.53,0.76,9.39000017940998,5.31199995040894,0,38.1839994812012,37.4793338521322,24.3366666666667,0.451666666666667,21.9300003498793,"none",0,0,"loess & till, unspecified",NA,"end moraine & ground moraine","no","no",250,"F139XY003OH","12-BEL Belmont, New York"
129810,172199,172199,"111E",1552,0.0173043906992468,0.0173043906992468,0.0196566650057474,88.0331973617456,"111E",88.0331973617456,100,"Wakeman",251629,"OH043","Erie County, Ohio","5s5t","Wakeman sandy loam, 2 to 6 percent slopes",18.178981397147,TRUE,85,"inceptisols","dystric eutrochrepts","Coarse-loamy, mixed, active, mesic Dystric Eutrochrepts","well",4,250,79,0,66.3500022888184,21.3999996185303,12.25,0.875,7.00000002980232,6.19999980926514,0,65.9645595309101,22.0607595323007,11.9746835443038,0.620253164651273,11.0600000470877,"none",0,0,"residuum","sandstone, unspecified","monadnock","no","no",250,"F139XY007OH","12-BEL Belmont, New York"
165064,2216963,2216963,"139",237,0.000696519840088449,0.000696519840088449,0.000696519840088449,100,"139",100,100,"Brownsville",322943,"OH169","Wayne County, Ohio","2ddxy","Brownsville channery silt loam, 15 to 25 percent slopes",17.8163788228095,TRUE,85,"inceptisols","typic dystrochrepts","Loamy-skeletal, mixed, mesic Typic Dystrochrepts","well",20,250,107,0,30.7000007629395,56.2999992370605,13,0.784999978542328,5.59999994933605,4.64999990463257,0,31.9457949344243,55.0542050655757,13,0.582710265416965,10.9399998784065,"none",5,0,"residuum","sandstone","hill","no","no",250,"F139XY007OH","State Office OH - Region 6"
165088,286897,286897,"124",10986,0.0303245789904493,0.0303245789904493,0.0304597684952766,99.5561702813064,"124",99.5561702813064,100,"Euclid",322974,"OH075","Holmes County, Ohio","9mjr","Euclid silt loam, occasionally flooded",18.1287985420296,TRUE,90,"inceptisols","aeric haplaquepts","Fine-silty, mixed, nonacid, mesic Aeric Haplaquepts","somewhat poorly",1,250,250,0,9.2780002784729,67.4419990539551,23.28,1.555,9.1900001168251,5.57600014686584,0,8.01666683197021,67.4166651916504,24.5666666666667,0.889333336750666,25.7600000649691,"flood",23,0,"alluvium",NA,"terrace","no","no",50,"F139XY008OH","State Office OH - Region 6"
166171,2217031,2217031,"139",212,0.000623047283117094,0.000623047283117094,0.000623047283117094,100,"139",100,100,"Dekalb",324304,"OH169","Wayne County, Ohio","2df04","Dekalb sandy loam, 12 to 25 percent slopes, moderately eroded",18.1306804261118,TRUE,100,"inceptisols","typic dystrochrepts","Loamy-skeletal, mixed, mesic Typic Dystrochrepts","well",19,250,86,0,67.1800015258789,19.4199984741211,13.4,1.24,6.0799999833107,5,0,67.2255829212277,20.3906961485397,12.3837209302326,0.825581395348837,9.68000003695488,"none",18,0,"residuum","shale and siltstone","hill","no","no",250,"F139XY007OH","State Office OH - Region 6"
166171,287990,287990,"124",11579,0.0319614327444395,0.0319614327444395,0.0384417122693131,83.1425835574797,"124",83.1425835574797,100,"Dekalb",324304,"OH151","Stark County, Ohio","9np0","Dekalb sandy loam, 12 to 25 percent slopes, moderately eroded",18.2394095117521,TRUE,100,"inceptisols","typic dystrochrepts","Loamy-skeletal, mixed, mesic Typic Dystrochrepts","well",19,250,86,0,67.1800015258789,19.4199984741211,13.4,1.24,6.0799999833107,5,0,67.2255829212277,20.3906961485397,12.3837209302326,0.825581395348837,9.68000003695488,"none",18,0,"residuum","shale and siltstone","hill","no","no",250,"F139XY007OH","State Office OH - Region 6"
166176,1670712,1670712,"124",15,4.14043951262279e-05,4.14043951262279e-05,4.14043951262279e-05,100,"124",100,100,"Fitchville",324312,"OH019","Carroll County, Ohio","1t2hy","Fitchville silt loam, 6 to 12 percent slopes",18.2635517120361,TRUE,100,"alfisols","aeric ochraqualfs","Fine-silty, mixed, mesic Aeric Ochraqualfs","somewhat poorly",9,102,250,0,8.76999980926514,66.4900030517578,24.74,1.555,9.49999988079071,5.43800005912781,0,7.66590894352306,65.3113659945401,27.0227272727273,0.952651517860817,28.4999996423721,"none",23,0,"glaciolacustrine deposits",NA,"lake plain & terrace","no","no",50,"F139XY002OH","6-MAT Marietta, Ohio"
166176,287995,287995,"124",940,0.00259467542791028,0.00259467542791028,0.00271223151906445,95.6657058835922,"124",95.6657058835922,100,"Fitchville",324312,"OH151","Stark County, Ohio","9np5","Fitchville silt loam, 6 to 12 percent slopes",18.1992279656079,TRUE,100,"alfisols","aeric ochraqualfs","Fine-silty, mixed, mesic Aeric Ochraqualfs","somewhat poorly",9,102,250,0,8.76999980926514,66.4900030517578,24.74,1.555,9.49999988079071,5.43800005912781,0,7.66590894352306,65.3113659945401,27.0227272727273,0.952651517860817,28.4999996423721,"none",23,0,"glaciolacustrine deposits",NA,"lake plain & terrace","no","no",50,"F139XY002OH","6-MAT Marietta, Ohio"
166347,288166,288166,"139",7554,0.0222004678144648,0.0222004678144648,0.0261809236647425,84.7963505747576,"139",84.7963505747576,100,"Killbuck",324516,"OH005","Ashland County, Ohio","9nvp","Killbuck silt loam",17.5793836408221,TRUE,100,"entisols","typic fluvaquents","Fine-silty, mixed, nonacid, mesic Typic Fluvaquents","poorly",1,76,250,0,9.14999985694885,68.3499984741211,22.5,1.875,9.00000035762787,6.5,0,7.86799989064535,62.3386658986409,29.7933333333333,0.795333335796992,26.0200001746416,"flood",25,0,"alluvium",NA,"flood plain","yes","no",25,"F139XY009OH","12-FIN Findlay, Ohio"
166348,288167,288167,"139",1218,0.00357958297564444,0.00357958297564444,0.00478375449337553,74.8278988940881,"139",74.8278988940881,100,"Linwood",324517,"OH005","Ashland County, Ohio","9nvq","Linwood muck",17.603985170793,TRUE,100,"histosols","terric medisaprists","Loamy, mixed, euic, mesic Terric Medisaprists","very poorly",1,66,250,0,0,0,0,55,20.0000002980232,6.19999980926514,0,14.84,29.96,11.2,24.34,41.5200009942055,"flood",66,0,"organic, unspecified & till, unspecified",NA,"depression","yes","no",0,"F139XY009OH","12-FIN Findlay, Ohio"
166349,1605991,1605991,"111E",236,0.00263133776096794,0.00263133776096794,0.00263133776096794,100,"111E",100,100,"Lobdell",324518,"OH077","Huron County, Ohio","1qx55","Lobdell silt loam",17.793363563085,TRUE,95,"inceptisols","fluvaquentic eutrochrepts","Fine-loamy, mixed, mesic Fluvaquentic Eutrochrepts","moderately well",1,250,250,0,23.5999992370605,53.7800007629395,22.62,1.325,8.4600000679493,6.19999980926514,0,32.178666229248,44.921333770752,22.9,0.728333333333333,22.5399996340275,"flood",23,0,"alluvium",NA,"flood plain","no","no",100,"F139XY008OH","12-BEL Belmont, New York"
166349,288168,288168,"111E",10398,0.115934957790443,0.115934957790443,0.188384949379033,61.5415181375136,"111E",61.5415181375136,100,"Lobdell",324518,"OH005","Ashland County, Ohio","9nvr","Lobdell silt loam",17.5836008545908,TRUE,95,"inceptisols","fluvaquentic eutrochrepts","Fine-loamy, mixed, mesic Fluvaquentic Eutrochrepts","moderately well",1,250,250,0,23.5999992370605,53.7800007629395,22.62,1.325,8.4600000679493,6.19999980926514,0,32.178666229248,44.921333770752,22.9,0.728333333333333,22.5399996340275,"flood",23,0,"alluvium",NA,"flood plain","no","no",100,"F139XY008OH","12-BEL Belmont, New York"
166350,288169,288169,"124",2391,0.00659986058312073,0.00659986058312073,0.0076242079102264,86.5645410098051,"124",86.5645410098051,100,"Lordstown",324519,"OH005","Ashland County, Ohio","9nvs","Lordstown silt loam, 2 to 6 percent slopes",17.5599062935965,TRUE,100,"inceptisols","typic dystrochrepts","Coarse-loamy, mixed, mesic Typic Dystrochrepts","well",4,250,69,0,37.3240006256104,49.9459993743897,12.73,1.155,6.32999987155199,5.39400010108948,0,45.6333337866742,41.9753618654997,12.3913043478261,0.905797101449275,8.2299998998642,"none",10,0,"till, unspecified & cryoturbate & residuum","NA & sandstone and siltstone","hill","no","no",250,"F139XY007OH","State Office OH - Region 6"
166351,288170,288170,"124",9639,0.0266064643081141,0.0266064643081141,0.0272559617117408,97.6170446286362,"124",97.6170446286362,100,"Lordstown",324520,"OH005","Ashland County, Ohio","9nvt","Lordstown silt loam, 6 to 12 percent slopes",17.5558837265804,TRUE,100,"inceptisols","typic dystrochrepts","Coarse-loamy, mixed, mesic Typic Dystrochrepts","well",9,250,69,0,30.7000007629395,56.2999992370605,13,1.2,6.49999976158142,5.34000015258789,0,36.5666673079781,50.6724631268045,12.7608695652174,0.967391304347826,8.63999973982573,"none",10,0,"till, unspecified & cryoturbate & residuum","NA & sandstone and siltstone","hill","no","no",250,"F139XY007OH","State Office OH - Region 6"
166352,288171,288171,"124",10759,0.0296979924775391,0.0296979924775391,0.0306208077930993,96.9863129614491,"124",96.9863129614491,100,"Lordstown",324521,"OH005","Ashland County, Ohio","9nvv","Lordstown silt loam, 12 to 18 percent slopes",17.5569734381303,TRUE,100,"inceptisols","typic dystrochrepts","Coarse-loamy, mixed, mesic Typic Dystrochrepts","well",14,250,69,0,37.3240006256104,49.9459993743897,12.73,1.155,6.32999987155199,5.39400010108948,0,45.6333337866742,41.9753618654997,12.3913043478261,0.905797101449275,8.2299998998642,"none",10,0,"till, unspecified & cryoturbate & residuum","NA & sandstone and siltstone","hill","no","no",250,"F139XY007OH","State Office OH - Region 6"
166353,288172,288172,"124",7103,0.0196063612387731,0.0196063612387731,0.0258192006562709,75.937134924474,"124",75.937134924474,100,"Lordstown",324522,"OH005","Ashland County, Ohio","9nvw","Lordstown silt loam, 18 to 25 percent slopes",17.5190999270184,TRUE,100,"inceptisols","typic dystrochrepts","Coarse-loamy, mixed, mesic Typic Dystrochrepts","well",20,250,69,0,37.3240006256104,49.9459993743897,12.73,1.31,6.32999987155199,5.39400010108948,0,45.6333337866742,41.9753618654997,12.3913043478261,1.01811594202899,8.2299998998642,"none",10,0,"residuum","sandstone and shale","hillside","no","no",250,"F139XY007OH","State Office OH - Region 6"
166353,1406553,1406553,"124",66,0.000182179338555403,0.000182179338555403,0.000182179338555403,100,"124",100,100,"Lordstown",324522,"OH139","Richland County, Ohio","1j6mp","Lordstown silt loam, 18 to 25 percent slopes",17.5974601976799,TRUE,100,"inceptisols","typic dystrochrepts","Coarse-loamy, mixed, mesic Typic Dystrochrepts","well",20,250,69,0,37.3240006256104,49.9459993743897,12.73,1.31,6.32999987155199,5.39400010108948,0,45.6333337866742,41.9753618654997,12.3913043478261,1.01811594202899,8.2299998998642,"none",10,0,"residuum","sandstone and shale","hillside","no","no",250,"F139XY007OH","State Office OH - Region 6"
166378,1605992,1605992,"111E",148,0.00165016096874261,0.00165016096874261,0.00165016096874261,100,"111E",100,100,"Sebring",324547,"OH077","Huron County, Ohio","1qx56","Sebring silt loam",17.7479446771983,TRUE,100,"alfisols","typic ochraqualfs","Fine-silty, mixed, mesic Typic Ochraqualfs","poorly",1,94,250,0,7.07999992370605,66.8200012207031,26.1,2.05,8.79999995231628,5.38000011444092,0,7.21333330790202,67.3266670735677,25.46,1.05266666889191,23.6799998283386,"none",20,0,"glaciolacustrine deposits","sandstone","depression","yes","no",25,"F139XY011OH","12-BEL Belmont, New York"
166379,1412554,1412554,"111E",242,0.00269823617861967,0.00269823617861967,0.00269823617861967,100,"111E",100,100,"Shoals",324548,"OH103","Medina County, Ohio","1jdw8","Shoals silt loam",17.6559902065056,TRUE,95,"entisols","aeric fluvaquents","Fine-loamy, mixed, nonacid, mesic Aeric Fluvaquents","somewhat poorly",1,0,250,0,21.12,54.46,24.42,2.06,10.5400001704693,7,0,25.88,52.2933333333333,21.8266666666667,1.28333333333333,28.4100003838539,"flood",18,0,"alluvium","limestone and dolomite","flood plain","no","no",50,"F139XY008OH","12-BEL Belmont, New York"
166515,288334,288334,"111E",545,0.0060766062700319,0.0060766062700319,0.00617652894751294,98.3822195551876,"111E",98.3822195551876,100,"Chili",324700,"OH103","Medina County, Ohio","9p13","Chili-Urban land complex, undulating",17.9910906691214,TRUE,40,"alfisols","typic hapludalfs","Fine-loamy, mixed, mesic Typic Hapludalfs","well",4,135,250,0,43.4299992370605,41.3300007629395,15.24,1.575,6.6500002220273,6.59200006484985,0,43.1546675364176,33.818666083018,23.0266666666667,0.751333330372969,13.9600000698119,"none",33,0,"outwash",NA,"terrace","no","no",250,"F139XY003OH","12-BEL Belmont, New York"
176939,1652189,1652189,"139",37,0.000108739384317606,0.000108739384317606,0.000108739384317606,100,"139",100,100,"Fairpoint",367609,"OH099","Mahoning County, Ohio","1sg7f","Fairpoint silty clay loam, 0 to 8 percent slopes",17.4026420696362,TRUE,90,"entisols","typic udorthents","Loamy-skeletal, mixed, active, nonacid, mesic Typic Udorthents","well",4,250,250,0,17.4399997711182,51.1599990844727,31.4,0.590000003576279,5.10000012814999,6.5,0,17.4133330027262,52.1199986775716,30.4666666666667,0.296666671832403,12.1000001579523,"none",0,0,"mine spoil, coal extraction","interbedded sedimentary","hill","no","no",250,"F139XY003OH","State Office OH - Region 6"
358948,1595459,1595459,"124",161,0.000444407174354846,0.000444407174354846,0.000444407174354846,100,"124",100,100,"Conotton",774529,"OH151","Stark County, Ohio","1qk6f","Conotton gravelly loam, 15 to 25 percent slopes",18.1067359521522,TRUE,85,"alfisols","typic hapludalfs","Loamy-skeletal, mixed, mesic Typic Hapludalfs","well",20,157,250,0,57.3660008239746,30.0939991760254,12.54,1.21,4.91999989002943,5.71600005149841,0,64.3886679585775,22.7646653747559,12.8466666666667,0.903333333333333,12.9199997112155,"none",0,0,"outwash",NA,"terrace","no","no",250,"F139XY003OH","State Office OH - Region 6"
360645,1595494,1595494,"124",464,0.00128077595590465,0.00128077595590465,0.00128077595590465,100,"124",100,100,"Holly",776576,"OH151","Stark County, Ohio","1qk7k","Holly silt loam, ponded",18.1461642487296,TRUE,90,"entisols","typic fluvaquents","Fine-loamy, mixed, nonacid, mesic Typic Fluvaquents","very poorly",2,53,250,0,23.0999992370605,53.9800007629395,22.92,1.92,10.0399999022484,6.30799987792969,0,37.2259997304281,42.6906669362386,20.0833333333333,1.14,23.2199994325638,"flood",18,0,"alluvium","siltstone","flood plain","yes","no",0,"F139XY009OH","State Office OH - Region 6"
360645,537993,537993,"124",5871,0.0162056802524056,0.0162056802524056,0.0162056802524056,100,"124",100,100,"Holly",776576,"OH019","Carroll County, Ohio","l1tm","Holly silt loam, ponded",18.2056563904817,TRUE,90,"entisols","typic fluvaquents","Fine-loamy, mixed, nonacid, mesic Typic Fluvaquents","very poorly",2,53,250,0,23.0999992370605,53.9800007629395,22.92,1.92,10.0399999022484,6.30799987792969,0,37.2259997304281,42.6906669362386,20.0833333333333,1.14,23.2199994325638,"flood",18,0,"alluvium","siltstone","flood plain","yes","no",0,"F139XY009OH","State Office OH - Region 6"
360648,537996,537996,"124",3915,0.0108065471279455,0.0108065471279455,0.0108065471279455,100,"124",100,100,"Lorain",776581,"OH019","Carroll County, Ohio","l1tq","Lorain silty clay loam, silty substratum",18.0780348109103,TRUE,95,"alfisols","mollic ochraqualfs","Fine, illitic, mesic Mollic Ochraqualfs","very poorly",1,89,250,0,11.6619997215271,47.9379988861084,40.4,3.165,7.41999991238117,6.19999980926514,0,14.0959998575846,50.5706660970052,35.3333333333333,1.41266666909059,24.6899999082088,"none",23,0,"glaciolacustrine deposits",NA,"terrace","yes","no",0,"F139XY011OH","State Office OH - Region 6"
360648,1595496,1595496,"124",101,0.000278789593849935,0.000278789593849935,0.000278789593849935,100,"124",100,100,"Lorain",776581,"OH151","Stark County, Ohio","1qk7m","Lorain silty clay loam, silty substratum",18.0295275508767,TRUE,95,"alfisols","mollic ochraqualfs","Fine, illitic, mesic Mollic Ochraqualfs","very poorly",1,89,250,0,11.6619997215271,47.9379988861084,40.4,3.165,7.41999991238117,6.19999980926514,0,14.0959998575846,50.5706660970052,35.3333333333333,1.41266666909059,24.6899999082088,"none",23,0,"glaciolacustrine deposits",NA,"terrace","yes","no",0,"F139XY011OH","State Office OH - Region 6"
360806,538154,538154,"124",8123,0.0224218601073566,0.0224218601073566,0.0362698113185285,61.8196215867888,"124",61.8196215867888,100,"Canadice",776812,"PA019","Butler County, Pennsylvania","l1zt","Canadice silty clay loam",17.2879674364523,TRUE,85,"alfisols","typic ochraqualfs","Fine, illitic, mesic Typic Ochraqualfs","poorly",2,135,250,0,8.02,54.28,37.7,3.19,8.62000006437302,5.99599994659424,0,6.34,49.4266666666667,44.2333333333333,1.23,23.6200006604195,"none",28,0,"glaciolacustrine deposits",NA,"flat","yes","no",25,"F139XY011OH","State Office PA - Region 6"
361932,539209,539209,"139",4699,0.013809901808336,0.013809901808336,0.0156920115849552,88.0059368652027,"139",88.0059368652027,100,"Atkins",779586,"PA609","Warren and Forest Counties, Pennsylvania","l32v","Atkins silty clay loam",15.8313995747589,TRUE,90,"entisols","typic fluvaquents","Fine-loamy, mixed, acid, mesic Typic Fluvaquents","poorly",2,250,250,0,19.9599998474121,52.7399993896484,27.3,1.35,8.40000003576279,5,0,30.8799999491374,45.2699997965495,23.85,0.645333331624667,23.1099996268749,"flood",20,0,"alluvium",NA,"flood plain","yes","no",25,"F139XY009OH","State Office PA - Region 6"
365343,1650887,1650887,"139",29,8.52281660867723e-05,8.52281660867723e-05,8.52281660867723e-05,100,"139",100,100,"Weikert",788166,"OH099","Mahoning County, Ohio","1sdwf","Gilpin-Weikert complex, 25 to 70 percent slopes",17.3125823448444,TRUE,35,"inceptisols","lithic dystrochrepts","Loamy-skeletal, mixed, mesic Lithic Dystrochrepts","somewhat excessively",48,250,46,0,26.2999992370605,52.7000007629395,21,0.934782608695652,3.65999995172024,5.30000019073486,0,26.2999992370605,52.7000007629395,21,0.934782608695652,3.65999995172024,"none",18,0,"residuum","sandstone and shale","hill","no","no",250,"F139XY007OH","State Office PA - Region 6"
365343,1650887,1650887,"139",29,8.52281660867723e-05,8.52281660867723e-05,8.52281660867723e-05,100,"139",100,100,"Gilpin",788165,"OH099","Mahoning County, Ohio","1sdwf","Gilpin-Weikert complex, 25 to 70 percent slopes",17.3125823448444,TRUE,45,"ultisols","typic hapludults","Fine-loamy, mixed, mesic Typic Hapludults","well",48,250,76,0,23.4199996948242,52.2800003051758,24.3,1.05,7.20000013709068,4.59999990463257,0,22.9736840097528,52.131579148142,24.8947368421053,0.776315789473684,10.5200001597404,"none",20,0,"residuum","sandstone and shale","hill","no","no",250,"F139XY007OH","State Office PA - Region 6"
365373,2900458,542603,"126",196,0.000389571690572588,0.0139709153726261,0.0186700567499641,74.8305993909362,"126",74.8305993909362,100,"Tyler",788227,"PA073","Lawrence County, Pennsylvania","l6mb","Tyler silt loam, 3 to 8 percent slopes",18.100318827851,TRUE,90,"ultisols","aeric fragiaquults","Fine-silty, mixed, mesic Aeric Fragiaquults","somewhat poorly",6,250,250,0,10.0059998130798,67.7839979553223,22.21,2.065,9.66000021994114,4.92999990463257,0,12.6666666571299,63.6966651407878,23.6366666666667,0.855,18.7600001394749,"none",33,0,"alluvium","limestone, sandstone, and shale","terrace","no","no",50,"F139XY004OH","State Office PA - Region 6"
365373,2900306,542603,"126",6833,0.0135813436820535,0.0139709153726261,0.0186700567499641,74.8305993909362,"126",74.8305993909362,100,"Tyler",788227,"PA007","Beaver County, Pennsylvania","l6mb","Tyler silt loam, 3 to 8 percent slopes",18.100318827851,TRUE,90,"ultisols","aeric fragiaquults","Fine-silty, mixed, mesic Aeric Fragiaquults","somewhat poorly",6,250,250,0,10.0059998130798,67.7839979553223,22.21,2.065,9.66000021994114,4.92999990463257,0,12.6666666571299,63.6966651407878,23.6366666666667,0.855,18.7600001394749,"none",33,0,"alluvium","limestone, sandstone, and shale","terrace","no","no",50,"F139XY004OH","State Office PA - Region 6"
365380,2900313,542610,"126",24104,0.0479093674977635,0.054068972952276,0.0714402640771177,75.6841728551145,"126",75.6841728551145,100,"Conotton",788245,"PA007","Beaver County, Pennsylvania","l6mk","Urban land-Conotton complex, 0 to 8 percent slopes",18.3890666532975,TRUE,15,"alfisols","typic hapludalfs","Loamy-skeletal, mixed, mesic Typic Hapludalfs","well",4,250,250,0,54.5920013427734,32.5279986572266,12.88,1.65,5.11999988555908,5.73199998855591,0,63.6213356526693,23.2053310139974,13.1733333333333,0.716666666666667,12.7999997138977,"none",28,0,"outwash",NA,"outwash terrace","no","no",250,"F139XY003OH","State Office PA - Region 6"
