"lmapunitiid","muiid","MLRARSYM","percentmlra","pmlra","mu.total","affinity","LRU","best","ofbest","compname","coiid","dmuiid","nationalmusym","muname","tgs","majcompflag","comppct_r","taxorder","taxsubgrp","taxclname","drainagecl","slope_r","carbdepth","rockdepth","T50_frag","T50_sand","T50_silt","T50_clay","T50_OM","T50_AWC","T50_pH","T150_frag","T150_sand","T150_silt","T150_clay","T150_OM","T150_AWC","flood","humicdepth","ec","pmkind","pmorigin","landform_string","hydricrating","Bhs","Water_Table","Site"
279693,2660711,"144B",0.00998092884448927,0.415472370911147,0.452296462318094,91.8584171058474,"144B",91.8584171058474,100,"Skerry",2485694,784365,"2w9pd","Skerry fine sandy loam, 8 to 15 percent slopes, very stony",15.1616178748406,TRUE,85,"spodosols","aquic haplorthods","Coarse-loamy, isotic, frigid Aquic Haplorthods","moderately well",12,250,250,13,48.2,36.7,5.1,11.9,8.75000029802322,5.31000003814697,20.5,66.88,26.64,3.14666666666667,4.62666666666667,18.4600006192923,"none",64,0,"till, lodgment & till, lodgment & till, lodgment & till, lodgment","granite and gneiss & schist, unspecified","hill & mountain","no","yes",100,"F144BY501ME"
279694,2660716,"144B",0.00404088040792482,0.0757470583374537,0.0803538609659022,94.2668559132418,"144B",94.2668559132418,100,"Becket",2422947,776133,"2w9pk","Becket fine sandy loam, 3 to 8 percent slopes",15.2411688024347,TRUE,85,"spodosols","oxyaquic haplorthods","Coarse-loamy, isotic, frigid Oxyaquic Haplorthods","well",5,250,250,11.4,56.36,39.28,4.36,4.52,8.08000007271767,5.28800006866455,21.9333333333333,68.72,28.04,3.24,2.18,17.6599998995662,"none",36,0,"till, lodgment & till, lodgment & till, lodgment & till, lodgment","granite and gneiss & schist, unspecified","hill & mountain","no","yes",250,"F144BY501ME"
279695,2660717,"144B",0.00233086646406535,0.0737106010537316,0.0795547002114462,92.6539863236469,"144B",92.6539863236469,100,"Becket",2485622,784353,"2w9pl","Becket fine sandy loam, 8 to 15 percent slopes",15.1654566412103,TRUE,85,"spodosols","oxyaquic haplorthods","Coarse-loamy, isotic, frigid Oxyaquic Haplorthods","well",12,250,250,11.4,56.36,39.28,4.36,4.52,8.08000007271767,5.28800006866455,21.9333333333333,68.72,28.04,3.24,2.18,17.6599998995662,"none",36,0,"till, lodgment & till, lodgment & till, lodgment & till, lodgment","granite and gneiss & schist, unspecified","hill & mountain","no","yes",250,"F144BY501ME"
279696,2660719,"144B",0.0042376616735429,0.0715124475362459,0.0804581138767137,88.8815858221891,"144B",88.8815858221891,100,"Becket",2422946,776131,"2w9pn","Becket fine sandy loam, 0 to 8 percent slopes, very stony",15.1441896491581,TRUE,85,"spodosols","oxyaquic haplorthods","Coarse-loamy, isotic, frigid Oxyaquic Haplorthods","well",4,250,250,10.4,51.56,34.98,3.46,11.22,8.42999988794327,4.83400008201599,21.6,67.12,26.6066666666667,2.94,4.41333333333333,18.0099997147918,"none",36,0,"till, lodgment & till, lodgment & till, lodgment & till, lodgment","granite and gneiss & schist, unspecified","hill & mountain","no","yes",250,"F144BY501ME"
279697,2660720,"144B",0.017748449809817,0.266946753018354,0.291819583896679,91.4766409621325,"144B",91.4766409621325,100,"Becket",2485636,784355,"2w9pp","Becket fine sandy loam, 8 to 15 percent slopes, very stony",15.0061671825556,TRUE,85,"spodosols","oxyaquic haplorthods","Coarse-loamy, isotic, frigid Oxyaquic Haplorthods","well",12,250,250,10.4,51.56,34.98,3.46,11.22,8.42999988794327,4.83400008201599,21.6,67.12,26.6066666666667,2.94,4.41333333333333,18.0099997147918,"none",36,0,"till, lodgment & till, lodgment & till, lodgment & till, lodgment","granite and gneiss & schist, unspecified","hill & mountain","no","yes",250,"F144BY501ME"
279698,2660721,"144B",0.0163419976633064,0.268058795984521,0.311927131405921,85.9363514729624,"144B",85.9363514729624,100,"Becket",2485641,784356,"2w9pq","Becket fine sandy loam, 15 to 25 percent slopes, very stony",14.7918480334838,TRUE,85,"spodosols","oxyaquic haplorthods","Coarse-loamy, isotic, frigid Oxyaquic Haplorthods","well",20,250,250,10.4,51.56,34.98,3.46,11.22,8.42999988794327,4.83400008201599,21.6,67.12,26.6066666666667,2.94,4.41333333333333,18.0099997147918,"none",36,0,"till, lodgment & till, lodgment & till, lodgment & till, lodgment","granite and gneiss & schist, unspecified","hill & mountain","no","yes",250,"F144BY501ME"
279699,279699,"144B",0.00962397678127508,0.00962397678127508,0.0193003498532082,49.8642607749172,"144B",50.1357392250828,99.4585131198588,"Saco",300790,159310,"9d1k","Saco mucky silt loam",15.8276281356812,TRUE,80,"inceptisols","fluvaquentic humaquepts","Coarse-silty, mixed, nonacid, mesic Fluvaquentic Humaquepts","very poorly",1,250,250,0,24.0120001983643,67.228000793457,8.76,3.98,11.5399996489286,6.31999988555908,0,24.6706667327881,66.7426669311523,8.58666666666667,1.66,32.5399989932775,"flood",30,NA,"alluvium & alluvium & alluvium & alluvium","granite and gneiss & schist, unspecified","flood plain","yes","no",0,"F144BY110ME"
279700,2669367,"144B",0.0195606679769045,0.0200747399653796,0.0249126016946524,80.5806644020194,"144B",80.5806644020194,100,"Berkshire",2479052,763962,"2wlpm","Tunbridge-Berkshire complex, 0 to 8 percent slopes, very stony",15.3599195787984,TRUE,35,"spodosols","typic haplorthods","Coarse-loamy, isotic, frigid Typic Haplorthods","well",4,250,250,5,55.8,32.4,1.8,11.9520000338554,9.45000007748604,5.0540000629425,7.2,59.9333333333333,34.8,1.93333333333333,4.37066667973995,25.000000461936,"none",33,0,"till, supraglacial meltout & till, supraglacial meltout & till, supraglacial meltout","schist, mica & granite and gneiss & phyllite","mountain & hill","no","yes",250,"F144BY501ME"
279700,2669367,"144B",0.0195606679769045,0.0200747399653796,0.0249126016946524,80.5806644020194,"144B",80.5806644020194,100,"Tunbridge",2479050,763962,"2wlpm","Tunbridge-Berkshire complex, 0 to 8 percent slopes, very stony",15.3599195787984,TRUE,50,"spodosols","typic haplorthods","Coarse-loamy, isotic, frigid Typic Haplorthods","well",4,250,71,9.84,43.66,26.9,3.44,27.2280000066757,11.8800000101328,4.63799997329712,10.2112676056338,48.1971830985916,29.887323943662,3.6056338028169,20.9281690187857,15.5199999585748,"none",71,0,"till, supraglacial & till, supraglacial & till, supraglacial","schist, mica & phyllite & granite and gneiss","mountain & hill","no","yes",250,"F144BY702ME"
279701,2669368,"144B",0.101189808176554,0.104283392724411,0.15478461873327,67.3732271189784,"144B",67.3732271189784,100,"Berkshire",2479057,763963,"2wlpn","Tunbridge-Berkshire complex, 8 to 15 percent slopes, very stony",14.9762093613787,TRUE,35,"spodosols","typic haplorthods","Coarse-loamy, isotic, frigid Typic Haplorthods","well",12,250,250,5,55.8,32.4,1.8,11.9520000338554,9.45000007748604,5.0540000629425,7.2,59.9333333333333,34.8,1.93333333333333,4.37066667973995,25.000000461936,"none",33,0,"till, supraglacial meltout & till, supraglacial meltout & till, supraglacial meltout","schist, mica & granite and gneiss & phyllite","hill & mountain","no","yes",250,"F144BY501ME"
279701,2669368,"144B",0.101189808176554,0.104283392724411,0.15478461873327,67.3732271189784,"144B",67.3732271189784,100,"Tunbridge",2479056,763963,"2wlpn","Tunbridge-Berkshire complex, 8 to 15 percent slopes, very stony",14.9762093613787,TRUE,50,"spodosols","typic haplorthods","Coarse-loamy, isotic, frigid Typic Haplorthods","well",12,250,71,9.84,43.66,26.9,3.44,27.2280000066757,11.8800000101328,4.63799997329712,10.2112676056338,48.1971830985916,29.887323943662,3.6056338028169,20.9281690187857,15.5199999585748,"none",71,0,"till, supraglacial & till, supraglacial & till, supraglacial","schist, mica & phyllite & granite and gneiss","mountain & hill","no","yes",250,"F144BY702ME"
279702,2669369,"144B",0.0976904576081213,0.1059873049236,0.128765485398447,82.3103369630742,"144B",82.3103369630742,100,"Berkshire",2479066,763964,"2wlpp","Tunbridge-Berkshire complex, 15 to 25 percent slopes, very stony",15.4505897198083,TRUE,35,"spodosols","typic haplorthods","Coarse-loamy, isotic, frigid Typic Haplorthods","well",20,250,250,5,55.8,32.4,1.8,11.9520000338554,9.45000007748604,5.0540000629425,7.2,59.9333333333333,34.8,1.93333333333333,4.37066667973995,25.000000461936,"none",33,0,"till, supraglacial meltout & till, supraglacial meltout & till, supraglacial meltout","schist, mica & granite and gneiss & phyllite","mountain & hill","no","yes",250,"F144BY501ME"
279702,2669369,"144B",0.0976904576081213,0.1059873049236,0.128765485398447,82.3103369630742,"144B",82.3103369630742,100,"Tunbridge",2479063,763964,"2wlpp","Tunbridge-Berkshire complex, 15 to 25 percent slopes, very stony",15.4505897198083,TRUE,55,"spodosols","typic haplorthods","Coarse-loamy, isotic, frigid Typic Haplorthods","well",20,250,71,9.84,43.66,26.9,3.44,27.2280000066757,11.8800000101328,4.63799997329712,10.2112676056338,48.1971830985916,29.887323943662,3.6056338028169,20.9281690187857,15.5199999585748,"none",71,0,"till, supraglacial & till, supraglacial & till, supraglacial","schist, mica & phyllite & granite and gneiss","mountain & hill","no","yes",250,"F144BY702ME"
279703,2673193,"144B",0.0109602588640769,0.0274471729633036,0.0761056637149831,36.0645602751639,"144B",36.0645602751639,100,"Croghan",2573132,784703,"2wqp1","Croghan loamy fine sand, 0 to 8 percent slopes",14.6402083237966,TRUE,85,"spodosols","aquic haplorthods","Sandy, isotic, frigid Aquic Haplorthods","moderately well",3,250,250,2.92,82.04,14.74,3.22,2.83,4.6500000692904,4.95600004196167,5.78666666666667,90.9733333333333,7.11333333333333,1.91333333333333,1.24,9.16999996826053,"none",43,0,"glaciofluvial deposits",NA,"outwash delta","no","yes",100,"F144BY602ME"
279705,2614587,"144B",0.130864117944528,0.265866744211706,0.396321466540944,67.0836093063959,"144B",67.0836093063959,100,"Lyman",2290960,712032,"2trpj","Tunbridge-Lyman-Rock outcrop complex, 8 to 15 percent slopes",15.0619087444769,TRUE,30,"spodosols","lithic haplorthods","Loamy, isotic, frigid Lithic Haplorthods","somewhat excessively",12,250,46,10.5434782608696,49.3695652173913,37.8913043478261,6.21739130434783,10.7347825661949,8.67999988794327,4.41086961912072,10.5434782608696,49.3695652173913,37.8913043478261,6.21739130434783,10.7347825661949,8.67999988794327,"none",46,0,"till, supraglacial & till, supraglacial & till, supraglacial","schist, mica & phyllite & granite and gneiss","mountain & hill","no","yes",250,"F144BY702ME"
279705,2614587,"144B",0.130864117944528,0.265866744211706,0.396321466540944,67.0836093063959,"144B",67.0836093063959,100,"Tunbridge",2290959,712032,"2trpj","Tunbridge-Lyman-Rock outcrop complex, 8 to 15 percent slopes",15.0619087444769,TRUE,39,"spodosols","typic haplorthods","Coarse-loamy, isotic, frigid Typic Haplorthods","well",12,250,71,9.84,43.66,26.9,3.44,27.2280000066757,11.8800000101328,4.63799997329712,10.2112676056338,48.1971830985916,29.887323943662,3.6056338028169,20.9281690187857,15.5199999585748,"none",71,0,"till, supraglacial & till, supraglacial & till, supraglacial","schist, mica & phyllite & granite and gneiss","mountain & hill","no","yes",250,"F144BY702ME"
279705,2614587,"144B",0.130864117944528,0.265866744211706,0.396321466540944,67.0836093063959,"144B",67.0836093063959,100,"Rock outcrop",2290974,712032,"2trpj","Tunbridge-Lyman-Rock outcrop complex, 8 to 15 percent slopes",15.0619087444769,TRUE,19,NA,NA,NA,NA,12,250,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,"igneous and metamorphic","mountain & hill","unranked","no",250,"F144BY801ME"
279706,2614588,"144B",0.271503230850921,0.496906255281346,0.827279357966713,60.0651098684055,"144B",60.0651098684055,100,"Rock outcrop",2290980,712033,"2trpk","Tunbridge-Lyman-Rock outcrop complex, 15 to 25 percent slopes",14.9043451553654,TRUE,18,NA,NA,NA,NA,20,250,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,"igneous and metamorphic","mountain & hill","unranked","no",250,"F144BY801ME"
279706,2614588,"144B",0.271503230850921,0.496906255281346,0.827279357966713,60.0651098684055,"144B",60.0651098684055,100,"Lyman",2290976,712033,"2trpk","Tunbridge-Lyman-Rock outcrop complex, 15 to 25 percent slopes",14.9043451553654,TRUE,29,"spodosols","lithic haplorthods","Loamy, isotic, frigid Lithic Haplorthods","somewhat excessively",20,250,46,10.5434782608696,49.3695652173913,37.8913043478261,6.21739130434783,10.7347825661949,8.67999988794327,4.41086961912072,10.5434782608696,49.3695652173913,37.8913043478261,6.21739130434783,10.7347825661949,8.67999988794327,"none",46,0,"till, supraglacial & till, supraglacial & till, supraglacial","schist, mica & phyllite & granite and gneiss","mountain & hill","no","yes",250,"F144BY702ME"
279706,2614588,"144B",0.271503230850921,0.496906255281346,0.827279357966713,60.0651098684055,"144B",60.0651098684055,100,"Tunbridge",2290975,712033,"2trpk","Tunbridge-Lyman-Rock outcrop complex, 15 to 25 percent slopes",14.9043451553654,TRUE,40,"spodosols","typic haplorthods","Coarse-loamy, isotic, frigid Typic Haplorthods","well",20,250,71,9.84,43.66,26.9,3.44,27.2280000066757,11.8800000101328,4.63799997329712,10.2112676056338,48.1971830985916,29.887323943662,3.6056338028169,20.9281690187857,15.5199999585748,"none",71,0,"till, supraglacial & till, supraglacial & till, supraglacial","schist, mica & phyllite & granite and gneiss","mountain & hill","no","yes",250,"F144BY702ME"
279707,2619899,"144B",0.0024971390063318,0.0096392311429509,0.0109894793257594,87.7132651804207,"144B",87.7132651804207,100,"Pillsbury",2387647,747237,"2ty6w","Pillsbury fine sandy loam, 0 to 8 percent slopes",15.1441668101719,TRUE,82,"inceptisols","humic endoaquepts","Coarse-loamy, mixed, superactive, nonacid, frigid Humic Endoaquepts","poorly",4,250,250,9.6,56.62,39.46,3.92,4.68,7.19000013172626,6.05199991226196,6.53333333333333,58.7666666666667,36.7,4.53333333333333,1.92,12.8300001621246,"none",46,0,"till, lodgment & till, lodgment & till, lodgment","gneiss & granite & schist, mica","mountain & hill","yes","no",25,"F144BY305ME"
279708,2619900,"144B",0.0381862435830811,0.634244324321092,0.891574010025024,71.1375967883239,"144B",71.1375967883239,100,"Pillsbury",2387641,747236,"2ty6x","Pillsbury fine sandy loam, 0 to 8 percent slopes, very stony",15.0714392214696,TRUE,79,"inceptisols","humic endoaquepts","Coarse-loamy, mixed, superactive, acid, frigid Humic Endoaquepts","poorly",4,250,250,15.56,53.8,36.9,3.3,9.64,7.37999995797873,4.80000019073486,18.36,57.8266666666667,35.8466666666667,4.32666666666667,3.57333333333333,12.9400000050664,"none",33,0,"till, lodgment & till, lodgment & till, lodgment","gneiss & granite & schist, mica","mountain & hill","yes","no",25,"F144BY305ME"
279709,2614678,"144B",0.006470900222883,0.0535931488756597,0.0792803792981795,67.5995111906464,"144B",67.5995111906464,100,"Berkshire",2422905,747270,"2trsg","Berkshire fine sandy loam, 3 to 8 percent slopes",14.7343349938441,TRUE,85,"spodosols","typic haplorthods","Coarse-loamy, isotic, frigid Typic Haplorthods","well",5,250,250,5,62,36,2,3.72400000810623,8.68000018596649,5.61600006103516,7.2,62,36,2,1.62800000449022,24.2300005704165,"none",33,0,"till, supraglacial meltout & till, supraglacial meltout & till, supraglacial meltout","schist, mica & granite and gneiss & phyllite","hill & mountain","no","yes",250,"F144BY501ME"
279710,2614679,"144B",0.00933414390943449,0.0441873094663489,0.101540991621949,43.5167204500665,"144B",50.1614830283621,86.7532573258679,"Berkshire",2431848,763905,"2trsh","Berkshire fine sandy loam, 8 to 15 percent slopes",14.5078176392449,TRUE,84,"spodosols","typic haplorthods","Coarse-loamy, isotic, frigid Typic Haplorthods","well",12,250,250,5,62,36,2,3.72400000810623,8.68000018596649,5.61600006103516,7.2,62,36,2,1.62800000449022,24.2300005704165,"none",33,0,"till, supraglacial meltout & till, supraglacial meltout & till, supraglacial meltout","schist, mica & granite and gneiss & phyllite","hill & mountain","no","yes",250,"F144BY501ME"
279712,2669281,"144B",0.012076878138747,0.128835287841644,0.153827263992652,83.7532206565139,"144B",83.7532206565139,100,"Berkshire",2422903,747269,"2wllv","Berkshire fine sandy loam, 0 to 8 percent slopes, very stony",14.8467261110033,TRUE,88,"spodosols","typic haplorthods","Coarse-loamy, isotic, frigid Typic Haplorthods","well",4,250,250,5,55.8,32.4,1.8,11.9520000338554,9.45000007748604,5.0540000629425,7.2,59.9333333333333,34.8,1.93333333333333,4.37066667973995,25.000000461936,"none",33,0,"till, supraglacial meltout & till, supraglacial meltout & till, supraglacial meltout","schist, mica & granite and gneiss & phyllite","mountain & hill","no","yes",250,"F144BY501ME"
279713,2669282,"144B",0.0760246877199536,0.224937766399312,0.339744191410482,66.2079800291685,"144B",66.2079800291685,100,"Berkshire",2431871,763908,"2wllw","Berkshire fine sandy loam, 8 to 15 percent slopes, very stony",14.8822435934009,TRUE,87,"spodosols","typic haplorthods","Coarse-loamy, isotic, frigid Typic Haplorthods","well",12,250,250,5,55.8,32.4,1.8,11.9520000338554,9.45000007748604,5.0540000629425,7.2,59.9333333333333,34.8,1.93333333333333,4.37066667973995,25.000000461936,"none",33,0,"till, supraglacial meltout & till, supraglacial meltout & till, supraglacial meltout","schist, mica & granite and gneiss & phyllite","mountain & hill","no","yes",250,"F144BY501ME"
279714,2669283,"144B",0.0681961493079226,0.158427224056568,0.236084293418583,67.1062109903571,"144B",67.1062109903571,100,"Berkshire",2431890,763909,"2wllx","Berkshire fine sandy loam, 15 to 25 percent slopes, very stony",14.7518555260644,TRUE,88,"spodosols","typic haplorthods","Coarse-loamy, isotic, frigid Typic Haplorthods","well",20,250,250,5,55.8,32.4,1.8,11.9520000338554,9.45000007748604,5.0540000629425,7.2,59.9333333333333,34.8,1.93333333333333,4.37066667973995,25.000000461936,"none",33,0,"till, supraglacial meltout & till, supraglacial meltout & till, supraglacial meltout","schist, mica & granite and gneiss & phyllite","mountain & hill","no","yes",250,"F144BY501ME"
279715,2619854,"144B",0.0188925269355035,0.147380015330939,0.214125359850854,68.8288465381185,"144B",68.8288465381185,100,"Marlow",2372949,747196,"2ty5f","Marlow fine sandy loam, 3 to 8 percent slopes",15.2138213162923,TRUE,85,"spodosols","oxyaquic haplorthods","Coarse-loamy, isotic, frigid Oxyaquic Haplorthods","well",5,250,250,6,57,38.1,4.9,5.22,7.68000005185604,4.80000019073486,5.33333333333333,57,37.44,5.56,2.11,13.5600000657141,"none",50,0,"till, lodgment & till, lodgment & till, lodgment","phyllite & granite & schist, mica","hill & mountain","no","no",250,"F144BY501ME"
279716,2619856,"144B",0.0343375681322717,0.195248202269663,0.271647148635501,71.8756678472076,"144B",71.8756678472076,100,"Marlow",2372961,747200,"2ty5h","Marlow fine sandy loam, 8 to 15 percent slopes",15.0925929186155,TRUE,84,"spodosols","oxyaquic haplorthods","Coarse-loamy, isotic, frigid Oxyaquic Haplorthods","well",12,250,250,6,57,38.1,4.9,5.22,7.68000005185604,4.80000019073486,5.33333333333333,57,37.44,5.56,2.11,13.5600000657141,"none",50,0,"till, lodgment & till, lodgment & till, lodgment","phyllite & granite & schist, mica","hill & mountain","no","no",250,"F144BY501ME"
279717,2619858,"144B",0.0140828266991174,0.0606452402783915,0.0837259240666982,72.4330498043592,"144B",72.4330498043592,100,"Marlow",2372971,747202,"2ty5k","Marlow fine sandy loam, 15 to 25 percent slopes",15.2639787969455,TRUE,87,"spodosols","oxyaquic haplorthods","Coarse-loamy, isotic, frigid Oxyaquic Haplorthods","well",20,250,250,6,57,38.1,4.9,5.22,7.68000005185604,4.80000019073486,5.33333333333333,57,37.44,5.56,2.11,13.5600000657141,"none",50,0,"till, lodgment & till, lodgment & till, lodgment","phyllite & granite & schist, mica","hill & mountain","no","no",250,"F144BY501ME"
279718,2669323,"144B",0.0165158973864107,0.0165158973864107,0.0165158973864107,100,"144B",100,100,"Berkshire",2479183,784333,"2wln6","Monadnock and Berkshire soils, 8 to 15 percent slopes, extremely bouldery",15.5146248340607,TRUE,46,"spodosols","typic haplorthods","Coarse-loamy, isotic, frigid Typic Haplorthods","well",12,250,250,5,55.8,32.4,1.8,11.9520000338554,9.45000007748604,5.0540000629425,7.2,59.9333333333333,34.8,1.93333333333333,4.37066667973995,25.000000461936,"none",33,0,"till, supraglacial meltout & till, supraglacial meltout & till, supraglacial meltout","schist, mica & granite and gneiss & phyllite","mountain & hill","no","yes",250,"F144BY501ME"
279718,2669323,"144B",0.0165158973864107,0.0165158973864107,0.0165158973864107,100,"144B",100,100,"Monadnock",2479184,784333,"2wln6","Monadnock and Berkshire soils, 8 to 15 percent slopes, extremely bouldery",15.5146248340607,TRUE,44,"spodosols","typic haplorthods","Coarse-loamy over sandy or sandy-skeletal, isotic over mixed, frigid Typic Haplorthods","well",12,250,250,11.86,52.08,29.4,2.52,15.5919999980927,9.13000001013279,4.49000008583069,20.34,68.5533333333333,25.0133333333333,1.1,5.42400000204643,18.7700003236532,"none",30,0,"till, supraglacial meltout & till, supraglacial meltout & till, supraglacial meltout & till, supraglacial meltout & till, supraglacial meltout & till, supraglacial meltout","schist, mica & granite and gneiss & phyllite","mountain & hill","no","yes",250,"F144BY505ME"
279719,2669324,"144B",0.0153565658990484,0.0153565658990484,0.0153565658990484,100,"144B",100,100,"Berkshire",2479189,784334,"2wln7","Monadnock and Berkshire soils, 15 to 35 percent slopes, extremely bouldery",15.5640387168297,TRUE,46,"spodosols","typic haplorthods","Coarse-loamy, isotic, frigid Typic Haplorthods","well",25,250,250,5,55.8,32.4,1.8,11.9520000338554,9.45000007748604,5.0540000629425,7.2,59.9333333333333,34.8,1.93333333333333,4.37066667973995,25.000000461936,"none",33,0,"till, supraglacial meltout & till, supraglacial meltout & till, supraglacial meltout","schist, mica & granite and gneiss & phyllite","mountain & hill","no","yes",250,"F144BY501ME"
279719,2669324,"144B",0.0153565658990484,0.0153565658990484,0.0153565658990484,100,"144B",100,100,"Monadnock",2479191,784334,"2wln7","Monadnock and Berkshire soils, 15 to 35 percent slopes, extremely bouldery",15.5640387168297,TRUE,44,"spodosols","typic haplorthods","Coarse-loamy over sandy or sandy-skeletal, isotic over mixed, frigid Typic Haplorthods","well",25,250,250,11.86,52.08,29.4,2.52,15.5919999980927,9.13000001013279,4.49000008583069,20.34,68.5533333333333,25.0133333333333,1.1,5.42400000204643,18.7700003236532,"none",30,0,"till, supraglacial meltout & till, supraglacial meltout & till, supraglacial meltout & till, supraglacial meltout & till, supraglacial meltout & till, supraglacial meltout","granite and gneiss & phyllite & schist, mica","mountain & hill","no","yes",250,"F144BY505ME"
279720,2619860,"144B",0.017832348799034,0.101121163549013,0.14188812924961,71.2682337020036,"144B",71.2682337020036,100,"Marlow",2372977,747203,"2ty5m","Marlow fine sandy loam, 0 to 8 percent slopes, very stony",15.0990890648405,TRUE,83,"spodosols","oxyaquic haplorthods","Coarse-loamy, isotic, frigid Oxyaquic Haplorthods","well",4,250,250,6,51.3,34.34,4.36,14.38,8.87999999523163,4.93799991607666,10.68,55.1,36.34,5.22666666666667,5.24,16.2599999532104,"none",48,0,"till, lodgment & till, lodgment & till, lodgment","phyllite & granite & schist, mica","hill & mountain","no","no",250,"F144BY501ME"
279721,2619862,"144B",0.105439673339438,0.502011890134243,0.686680896754973,73.1070126614248,"144B",73.1070126614248,100,"Marlow",2372987,747205,"2ty5p","Marlow fine sandy loam, 8 to 15 percent slopes, very stony",15.1118380941663,TRUE,85,"spodosols","oxyaquic haplorthods","Coarse-loamy, isotic, frigid Oxyaquic Haplorthods","well",12,250,250,6,51.3,34.34,4.36,14.38,8.87999999523163,4.93799991607666,10.68,55.1,36.34,5.22666666666667,5.24,16.2599999532104,"none",48,0,"till, lodgment & till, lodgment & till, lodgment","phyllite & granite & schist, mica","hill & mountain","no","no",250,"F144BY501ME"
279722,2619864,"144B",0.15799705105731,0.437740688085509,0.583698707381232,74.9942877292697,"144B",74.9942877292697,100,"Marlow",2372997,747207,"2ty5r","Marlow fine sandy loam, 15 to 25 percent slopes, very stony",14.9205627293167,TRUE,86,"spodosols","oxyaquic haplorthods","Coarse-loamy, isotic, frigid Oxyaquic Haplorthods","well",20,250,250,6,51.3,34.34,4.36,14.38,8.87999999523163,4.93799991607666,10.68,55.1,36.34,5.22666666666667,5.24,16.2599999532104,"none",48,0,"till, lodgment & till, lodgment & till, lodgment","phyllite & granite & schist, mica","hill & mountain","no","no",250,"F144BY501ME"
279723,2619866,"144B",0.0388864187840013,0.146902553810485,0.18741824201043,78.3822066809858,"144B",78.3822066809858,100,"Marlow",2373007,747209,"2ty5t","Marlow fine sandy loam, 25 to 50 percent slopes, very stony",14.5123028133226,TRUE,85,"spodosols","oxyaquic haplorthods","Coarse-loamy, isotic, frigid Oxyaquic Haplorthods","well",40,250,250,6,51.3,34.34,4.36,14.38,8.87999999523163,4.93799991607666,10.68,55.1,36.34,5.22666666666667,5.24,16.2599999532104,"none",48,0,"till, lodgment & till, lodgment & till, lodgment","phyllite & granite & schist, mica","hill & mountain","no","no",250,"F144BY501ME"
279724,2619870,"144B",0.0128060366268512,0.193272762432644,0.40256865271974,48.0098887796902,"144B",48.0098887796902,100,"Peru",2387546,747214,"2ty5y","Peru fine sandy loam, 3 to 8 percent slopes",14.8271898528905,TRUE,84,"spodosols","aquic haplorthods","Coarse-loamy, isotic, frigid Aquic Haplorthods","moderately well",5,250,250,5.4,51.56,44.4,4.04,6,7.95999985933304,5.07999992370605,8.46666666666667,59.9466666666667,36.8533333333333,3.2,2.43,13.8999999053776,"none",53,0,"till, lodgment & till, lodgment & till, lodgment","phyllite & granite & schist, mica","hill & mountain","no","no",100,"F144BY501ME"
279726,2619875,"144B",0.0351704562797715,0.565665290535106,0.683180452346147,82.7988108548077,"144B",82.7988108548077,100,"Peru",2387572,747221,"2ty63","Peru fine sandy loam, 0 to 8 percent slopes, very stony",14.7815711913048,TRUE,88,"spodosols","aquic haplorthods","Coarse-loamy, isotic, frigid Aquic Haplorthods","moderately well",4,250,250,5,49.74,41.34,2.92,10.3,8.59999984502792,5.01399998664856,5,55.2466666666667,41.1133333333333,1.64,3.78,13.91999989748,"none",46,0,"till, lodgment & till, lodgment & till, lodgment","phyllite & granite & schist, mica","hill & mountain","no","no",100,"F144BY501ME"
279727,2619877,"144B",0.0240546029266012,0.482640376242119,0.789114268988841,61.1622923585664,"144B",61.1622923585664,100,"Peru",2387583,747224,"2ty65","Peru fine sandy loam, 8 to 15 percent slopes, very stony",14.3357544923998,TRUE,84,"spodosols","aquic haplorthods","Coarse-loamy, isotic, frigid Aquic Haplorthods","moderately well",12,250,250,5,49.74,41.34,2.92,10.3,8.59999984502792,5.01399998664856,5,55.2466666666667,41.1133333333333,1.64,3.78,13.91999989748,"none",46,0,"till, lodgment & till, lodgment & till, lodgment","phyllite & granite & schist, mica","hill & mountain","no","no",100,"F144BY501ME"
279731,2682501,"144B",0.00290290502690862,0.0984730063620909,0.114339303049107,86.1234971143721,"144B",86.1234971143721,100,"Adams",2498979,784644,"2x1c9","Adams loamy sand, 0 to 3 percent slopes",15.0573898110508,TRUE,85,"spodosols","typic haplorthods","Sandy, isotic, frigid Typic Haplorthods","somewhat excessively",2,250,250,5,84.48,12.16,3.36,2.54,4.5399999320507,4.92800006866455,7.9,91.32,6.74,1.94,1.135,8.99999983236194,"none",18,0,"glaciofluvial deposits",NA,"outwash delta","no","yes",250,"F144BY601ME"
279732,2673172,"144B",0.00676988571172908,0.162765564517171,0.230247668743887,70.6915146655495,"144B",70.6915146655495,100,"Adams",2458955,772676,"2wqnc","Adams loamy sand, 3 to 8 percent slopes",14.929117464315,TRUE,85,"spodosols","typic haplorthods","Sandy, isotic, frigid Typic Haplorthods","somewhat excessively",5,250,250,5,84.48,12.16,3.36,2.54,4.5399999320507,4.92800006866455,7.9,91.32,6.74,1.94,1.135,8.99999983236194,"none",18,0,"glaciofluvial deposits",NA,"outwash delta","no","yes",250,"F144BY601ME"
