"Series","ES","dmuiid","MLRA","LRU","coiid","areasymbol","areaname","lmapunitiid","muiid","nationalmusym","muname","tgs","majcompflag","comppct_r","taxorder","taxsubgrp","taxclname","drainagecl","slope_r","carbdepth","rockdepth","T50_frag","T50_sand","T50_silt","T50_clay","T50_OM","T50_AWC","T50_pH","T150_frag","T150_sand","T150_silt","T150_clay","T150_OM","T150_AWC","flood","humicdepth","ec","pmkind","pmorigin","landform_string","hydricrating","Bhs","Water_Table","grpname","Site111"
"Celina","F111AY009IN",748285,"111A",NA,2375435,"IN095","Madison County, Indiana",162067,2650790,"2vzcc","Celina silt loam, 2 to 6 percent slopes, eroded",18.6609960396563,TRUE,90,"alfisols","aquic hapludalfs","Fine, mixed, active, mesic Aquic Hapludalfs","moderately well",3,84,250,7.54,25.08,45.12,29.8,1.095,8.29999990016222,6.19999980926514,8.22,32.1866666666667,40.24,27.5733333333333,0.645,14.2999997660518,"none",0,0,"loess & till, unspecified",NA,"water-lain moraine & ground moraine & recessional moraine","no","no",100,"12-IND Indianapolis, Indiana","Till Ridge"
"Celina","F111AY009IN",697038,"111A",NA,2253854,"IN161","Union County, Indiana",1679408,2607138,"2thy7","Crosby silt loam, Southern Ohio Till Plain, 0 to 2 percent slopes",18.9571124585646,FALSE,4,"alfisols","aquic hapludalfs","Fine, mixed, active, mesic Aquic Hapludalfs","moderately well",3,84,250,7.54,25.08,45.12,29.8,1.095,8.29999990016222,6.19999980926514,8.22,34.0533333333333,40.24,25.7066666666667,0.645,14.2999997660518,"none",0,0,"loess & till, unspecified",NA,"water-lain moraine & ground moraine & recessional moraine","no","no",100,"12-IND Indianapolis, Indiana","Till Ridge"
"Celina","F111AY009IN",749850,"111A",NA,2455015,"OH113","Montgomery County, Ohio",1590128,2656437,"2w57j","Miamian-Celina silt loams, 2 to 6 percent slopes, eroded",18.7920840612879,TRUE,30,"alfisols","aquic hapludalfs","Fine, mixed, active, mesic Aquic Hapludalfs","moderately well",3,84,250,7.54,25.08,45.12,29.8,1.095,8.29999990016222,6.19999980926514,8.22,32.1866666666667,40.24,27.5733333333333,0.645,14.2999997660518,"none",0,0,"loess & till, unspecified",NA,"till plain","no","no",100,"12-IND Indianapolis, Indiana","Till Ridge"
"Celina","F111AY009IN",798075,"111A",NA,2496434,"IN067","Howard County, Indiana",161455,2656433,"2w57d","Kokomo silt loam, overwash, 0 to 2 percent slopes",18.9226983993959,FALSE,5,"alfisols","aquic hapludalfs","Fine, mixed, active, mesic Aquic Hapludalfs","moderately well",1,64,250,1.62,27.62,40.5,31.88,1.325,9.1100001335144,6.19999980926514,6.39333333333333,37.5533333333333,36.2733333333333,26.1733333333333,0.531666666666667,18.5700000524521,"none",23,0,"loess & till, unspecified",NA,"till plain","no","no",100,"12-IND Indianapolis, Indiana","Till Ridge"
"Celina","F111AY009IN",748285,"111A",NA,2375435,"OH135","Preble County, Ohio",198272,2650790,"2vzcc","Celina silt loam, 2 to 6 percent slopes, eroded",18.6609960396563,TRUE,90,"alfisols","aquic hapludalfs","Fine, mixed, active, mesic Aquic Hapludalfs","moderately well",3,84,250,7.54,25.08,45.12,29.8,1.095,8.29999990016222,6.19999980926514,8.22,32.1866666666667,40.24,27.5733333333333,0.645,14.2999997660518,"none",0,0,"loess & till, unspecified",NA,"water-lain moraine & ground moraine & recessional moraine","no","no",100,"12-IND Indianapolis, Indiana","Till Ridge"
"Celina","F111AY009IN",749634,"111A",NA,2504210,"IN065","Henry County, Indiana",165276,2652214,"2w0v9","Losantville clay loam, stony subsoil, 6 to 12 percent slopes, severely eroded",18.3640112779296,FALSE,5,"alfisols","aquic hapludalfs","Fine, mixed, active, mesic Aquic Hapludalfs","moderately well",8,97,250,8.1,23.84,47.52,28.64,1.325,8.02999995648861,6.33799989700317,14.4666666666667,29.3266666666667,42.0733333333333,28.6,0.676666666666667,17.439999833703,"none",23,0,"loess & till, unspecified",NA,"till plain & moraine","no","no",100,"12-IND Indianapolis, Indiana","Till Ridge"
"Celina","F111AY009IN",697038,"111A",NA,2253854,"OH159","Union County, Ohio",1406063,2607138,"2thy7","Crosby silt loam, Southern Ohio Till Plain, 0 to 2 percent slopes",18.9571124585646,FALSE,4,"alfisols","aquic hapludalfs","Fine, mixed, active, mesic Aquic Hapludalfs","moderately well",3,84,250,7.54,25.08,45.12,29.8,1.095,8.29999990016222,6.19999980926514,8.22,34.0533333333333,40.24,25.7066666666667,0.645,14.2999997660518,"none",0,0,"loess & till, unspecified",NA,"water-lain moraine & ground moraine & recessional moraine","no","no",100,"12-IND Indianapolis, Indiana","Till Ridge"
"Celina","F111AY009IN",129440,"111A",NA,251040,"OH023","Clark County, Ohio",171767,171767,"5rqw","Randolph silt loam, 0 to 2 percent slopes",19.1343332358556,FALSE,15,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"loess & till, unspecified",NA,"till plain & moraine",NA,"no",250,"12-IND Indianapolis, Indiana","Till Ridge"
"Celina","F111AY009IN",697038,"111A",NA,2253854,"OH023","Clark County, Ohio",171701,2607138,"2thy7","Crosby silt loam, Southern Ohio Till Plain, 0 to 2 percent slopes",18.9571124585646,FALSE,4,"alfisols","aquic hapludalfs","Fine, mixed, active, mesic Aquic Hapludalfs","moderately well",3,84,250,7.54,25.08,45.12,29.8,1.095,8.29999990016222,6.19999980926514,8.22,34.0533333333333,40.24,25.7066666666667,0.645,14.2999997660518,"none",0,0,"loess & till, unspecified",NA,"water-lain moraine & ground moraine & recessional moraine","no","no",100,"12-IND Indianapolis, Indiana","Till Ridge"
"Celina","F111AY009IN",861144,"111A",NA,2722817,"OH149","Shelby County, Ohio",3216954,2746853,"2z6b5","Urban land-Brookston, fine texture complex, 0 to 2 percent slopes",18.5855566263199,FALSE,5,"alfisols","aquic hapludalfs","Fine, mixed, active, mesic Aquic Hapludalfs","moderately well",3,97,250,1.62,23.84,47.52,28.64,1.325,9.1100001335144,6.33799989700317,6.42666666666667,29.3266666666667,42.0733333333333,28.6,0.676666666666667,20.4000003188848,"none",23,0,"loess & till, unspecified","quartzite & limestone and dolomite","till plain","no","no",100,"12-FIN Findlay, Ohio","Till Ridge"
"Celina","F111AY009IN",125579,"111A",NA,1177936,"OH049","Franklin County, Ohio",167906,167906,"5mqb","Kendallville silt loam, 0 to 2 percent slopes",19.5386640074906,FALSE,7,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"loess & till, unspecified",NA,"till plain & moraine",NA,"no",250,"12-IND Indianapolis, Indiana","Till Ridge"
"Celina","F111AY009IN",127868,"111A",NA,248387,"OH113","Montgomery County, Ohio",170235,170235,"5q4g","Celina bouldery silt loam, 2 to 6 percent slopes",19.4272260225299,TRUE,96,"alfisols","aquic hapludalfs","Fine, mixed, mesic Aquic Hapludalfs","moderately well",4,20,250,0,20.2,48.4,31.4,1.25,9.20000016689301,5.90000009536743,0,28.3026659138997,41.8906674194336,29.8066666666667,0.744000002940496,19.8000002205372,"none",20,0,"loess & till, unspecified",NA,"ridge & moraine","no","no",100,"12-IND Indianapolis, Indiana","Till Ridge"
"Celina","F111AY009IN",748282,"111A",NA,2375421,"OH021","Champaign County, Ohio",1413792,2600742,"2t98x","Miamian silt loam, 6 to 12 percent slopes",18.7401884748842,FALSE,10,"alfisols","aquic hapludalfs","Fine, mixed, active, mesic Aquic Hapludalfs","moderately well",4,97,250,1.62,23.84,47.52,28.64,1.325,9.1100001335144,6.33799989700317,6.42666666666667,29.3266666666667,42.0733333333333,28.6,0.676666666666667,20.4000003188848,"none",23,0,"loess & till, unspecified","NA & limestone and dolomite","till plain","no","no",100,"12-IND Indianapolis, Indiana","Till Ridge"
"Celina","F111AY009IN",127692,"111A",NA,248175,"OH149","Shelby County, Ohio",170059,170059,"5pys","Odell silt loam, 2 to 6 percent slopes",18.5671940504657,FALSE,3,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"loess & till, unspecified",NA,"till plain & moraine",NA,"no",250,"12-FIN Findlay, Ohio","Till Ridge"
"Celina","F111AY009IN",749651,"111A",NA,2568947,"OH113","Montgomery County, Ohio",1590124,2652234,"2w0vy","Crosby-Celina silt loams, 0 to 2 percent slopes",18.7970290029132,TRUE,25,"alfisols","aquic hapludalfs","Fine, mixed, active, mesic Aquic Hapludalfs","moderately well",1,64,250,1.62,27.62,40.5,31.88,1.325,9.1100001335144,6.33799989700317,6.39333333333333,37.5533333333333,36.2733333333333,26.1733333333333,0.531666666666667,18.5700000524521,"none",23,0,"loess & till, unspecified",NA,"till plain","no","no",100,"12-IND Indianapolis, Indiana","Till Ridge"
"Celina","F111AY009IN",697039,"111A",NA,2253866,"OH129","Pickaway County, Ohio",171252,2607139,"2thy8","Crosby silt loam, Southern Ohio Till Plain, 2 to 6 percent slopes",18.7634301261573,FALSE,3,"alfisols","aquic hapludalfs","Fine, mixed, active, mesic Aquic Hapludalfs","moderately well",3,84,250,7.54,25.08,45.12,29.8,1.095,8.29999990016222,6.19999980926514,8.22,32.1866666666667,40.24,27.5733333333333,0.645,14.2999997660518,"none",0,0,"loess & till, unspecified",NA,"water-lain moraine & ground moraine & recessional moraine","no","no",100,"12-IND Indianapolis, Indiana","Till Ridge"
"Celina","F111AY009IN",748285,"111A",NA,2375435,"OH037","Darke County, Ohio",1392118,2650790,"2vzcc","Celina silt loam, 2 to 6 percent slopes, eroded",18.6609960396563,TRUE,90,"alfisols","aquic hapludalfs","Fine, mixed, active, mesic Aquic Hapludalfs","moderately well",3,84,250,7.54,25.08,45.12,29.8,1.095,8.29999990016222,6.19999980926514,8.22,32.1866666666667,40.24,27.5733333333333,0.645,14.2999997660518,"none",0,0,"loess & till, unspecified",NA,"water-lain moraine & ground moraine & recessional moraine","no","no",100,"12-IND Indianapolis, Indiana","Till Ridge"
"Celina","F111AY009IN",648282,"111A",NA,2144782,"OH141","Ross County, Ohio",170849,2558687,"2rwj9","Celina silt loam, 2 to 6 percent slopes",18.9306852128682,TRUE,85,"alfisols","aquic hapludalfs","Fine, mixed, active, mesic Aquic Hapludalfs","moderately well",4,97,250,1.62,23.84,47.52,28.64,1.325,9.1100001335144,6.33799989700317,6.42666666666667,29.3266666666667,42.0733333333333,28.6,0.676666666666667,20.4000003188848,"none",23,0,"loess & till, unspecified","quartzite & limestone and dolomite","till plain","no","no",100,"12-IND Indianapolis, Indiana","Till Ridge"
"Celina","F111AY009IN",129382,"111A",NA,250860,"OH023","Clark County, Ohio",171700,171700,"5rnq","Celina-Strawn complex, 2 to 6 percent slopes",18.7848151922287,TRUE,50,"alfisols","aquic hapludalfs","Fine, mixed, mesic Aquic Hapludalfs","moderately well",3,25,250,0,22.25,48.25,29.5,1.375,10.0000001490116,6.34999990463257,0,30.9606674194336,41.8393325805664,27.2,0.785666669607162,20.6000002026558,"none",25,0,"till, unspecified",NA,"knoll","no","no",100,"12-IND Indianapolis, Indiana","Till Ridge"
"Celina","F111AY009IN",749845,"111A",NA,2454991,"OH135","Preble County, Ohio",622564,2656431,"2w57b","Kokomo silt loam, 0 to 1 percent slopes",18.675912660374,FALSE,5,"alfisols","aquic hapludalfs","Fine, mixed, active, mesic Aquic Hapludalfs","moderately well",1,64,250,1.62,27.62,40.5,31.88,1.325,9.1100001335144,6.19999980926514,6.39333333333333,37.5533333333333,36.2733333333333,26.1733333333333,0.531666666666667,18.5700000524521,"none",23,0,"loess & till, unspecified",NA,"till plain","no","no",100,"12-IND Indianapolis, Indiana","Till Ridge"
"Celina","F111AY009IN",861146,"111A",NA,2722824,"OH149","Shelby County, Ohio",3216957,2746855,"2z6b7","Urban land-Celina complex, 2 to 6 percent slopes",18.6051437589857,TRUE,30,"alfisols","aquic hapludalfs","Fine, mixed, active, mesic Aquic Hapludalfs","moderately well",4,97,250,1.62,23.84,47.52,28.64,1.325,9.1100001335144,6.33799989700317,6.42666666666667,29.3266666666667,42.0733333333333,28.6,0.676666666666667,20.4000003188848,"none",23,0,"loess & till, unspecified","quartzite & limestone and dolomite","till plain","no","no",100,"12-FIN Findlay, Ohio","Till Ridge"
"Celina","F111AY009IN",648282,"111A",NA,2144782,"OH135","Preble County, Ohio",198271,2558687,"2rwj9","Celina silt loam, 2 to 6 percent slopes",18.9306852128682,TRUE,85,"alfisols","aquic hapludalfs","Fine, mixed, active, mesic Aquic Hapludalfs","moderately well",4,97,250,1.62,23.84,47.52,28.64,1.325,9.1100001335144,6.33799989700317,6.42666666666667,29.3266666666667,42.0733333333333,28.6,0.676666666666667,20.4000003188848,"none",23,0,"loess & till, unspecified","quartzite & limestone and dolomite","till plain","no","no",100,"12-IND Indianapolis, Indiana","Till Ridge"
"Celina","F111AY009IN",748285,"111A",NA,2375435,"OH021","Champaign County, Ohio",171428,2650790,"2vzcc","Celina silt loam, 2 to 6 percent slopes, eroded",18.6609960396563,TRUE,90,"alfisols","aquic hapludalfs","Fine, mixed, active, mesic Aquic Hapludalfs","moderately well",3,84,250,7.54,25.08,45.12,29.8,1.095,8.29999990016222,6.19999980926514,8.22,32.1866666666667,40.24,27.5733333333333,0.645,14.2999997660518,"none",0,0,"loess & till, unspecified",NA,"water-lain moraine & ground moraine & recessional moraine","no","no",100,"12-IND Indianapolis, Indiana","Till Ridge"
"Celina","F111AY009IN",129942,"111A",NA,251786,"OH045","Fairfield County, Ohio",172322,172322,"5s9s","Urban land-Celina complex, 0 to 6 percent slopes",19.5154322428876,TRUE,35,"alfisols","aquic hapludalfs","Fine, mixed, active, mesic Aquic Hapludalfs","moderately well",3,20,250,0,20.8600002288818,51.9400009155273,27.2,1.25,9.80000019073486,6.31999988555908,0,28.8866659927368,43.8733346557617,27.24,0.732333336472511,19.9000001996756,"none",20,0,"loess & till, unspecified",NA,"till plain","no","no",100,"12-IND Indianapolis, Indiana","Till Ridge"
"Celina","F111AY009IN",129567,"111A",NA,251250,"OH057","Greene County, Ohio",1857478,1857478,"20bvn","Crosby-Celina silt loams, 2 to 4 percent slopes",18.9549659265054,TRUE,30,"alfisols","aquic hapludalfs","Fine, mixed, active, mesic Aquic Hapludalfs","moderately well",3,20,250,0,25.6,43.6,30.8,1.25,9.80000019073486,6.31999988555908,0,28,43.12,28.88,0.720666670004527,19.4000001549721,"none",20,0,"loess & till, unspecified",NA,"rise & till plain","no","no",100,"12-IND Indianapolis, Indiana","Till Ridge"
"Celina","F111AY009IN",129112,"111A",NA,250449,"OH021","Champaign County, Ohio",171429,171429,"5rcz","Celina silt loam, 6 to 12 percent slopes, moderately eroded",18.5780408468193,TRUE,95,"alfisols","aquic hapludalfs","Fine, mixed, mesic Aquic Hapludalfs","moderately well",9,18,250,0,21.06,46.78,32.16,0.93,9.72000020742416,5.57600006103516,0,30.5439991251628,40.4760008748372,28.98,0.609333336750666,19.12000015378,"none",0,0,"loess & till, unspecified",NA,"till plain & moraine","no","no",100,"12-IND Indianapolis, Indiana","Till Ridge"
"Celina","F111AY009IN",129561,"111A",NA,251222,"OH071","Highland County, Ohio",1420565,1420565,"1jp6p","Celina-Losantville silt loams, 2 to 6 percent slopes",18.9289917307652,TRUE,50,"alfisols","aquic hapludalfs","Fine, mixed, active, mesic Aquic Hapludalfs","moderately well",4,30,250,0,25.9,46.9,27.2,1.5,10.2000001072884,6.37999992370605,0,27.9333333333333,44.5133333333333,27.5533333333333,0.815666669805845,20.3000001162291,"none",30,0,"loess & till, unspecified",NA,"rise & till plain","no","no",100,"12-IND Indianapolis, Indiana","Till Ridge"
"Celina","F111AY009IN",748283,"111A",NA,2375428,"OH141","Ross County, Ohio",170848,2650788,"2vzc9","Celina silt loam, 0 to 2 percent slopes",19.0131157631461,TRUE,90,"alfisols","aquic hapludalfs","Fine, mixed, active, mesic Aquic Hapludalfs","moderately well",1,64,250,1.62,27.62,40.5,31.88,1.325,9.1100001335144,6.19999980926514,6.39333333333333,37.5533333333333,36.2733333333333,26.1733333333333,0.531666666666667,18.0900000631809,"none",23,0,"loess & till, unspecified","NA & limestone and dolomite","ground moraine","no","no",100,"12-IND Indianapolis, Indiana","Till Ridge"
"Celina","F111AY009IN",648279,"111A",NA,2144772,"OH023","Clark County, Ohio",171740,2558684,"2rwj6","Miamian silt loam, 2 to 6 percent slopes",18.9923649868973,FALSE,5,"alfisols","aquic hapludalfs","Fine, mixed, active, mesic Aquic Hapludalfs","moderately well",4,71,250,3,25.6,47.2,27.2,1.5,9.19999986886978,6.37999992370605,8.79333333333333,27.8333333333333,44.6133333333333,27.5533333333333,0.815666669805845,18.249999627471,"none",30,0,"loess & till, unspecified","quartzite & limestone and dolomite","till plain","no","no",100,"12-IND Indianapolis, Indiana","Till Ridge"
"Celina","F111AY009IN",648282,"111A",NA,2144782,"OH021","Champaign County, Ohio",171427,2558687,"2rwj9","Celina silt loam, 2 to 6 percent slopes",18.9306852128682,TRUE,85,"alfisols","aquic hapludalfs","Fine, mixed, active, mesic Aquic Hapludalfs","moderately well",4,97,250,1.62,23.84,47.52,28.64,1.325,9.1100001335144,6.33799989700317,6.42666666666667,29.3266666666667,42.0733333333333,28.6,0.676666666666667,20.4000003188848,"none",23,0,"loess & till, unspecified","quartzite & limestone and dolomite","till plain","no","no",100,"12-IND Indianapolis, Indiana","Till Ridge"
"Celina","F111AY009IN",697039,"111A",NA,2253866,"OH091","Logan County, Ohio",171104,2607139,"2thy8","Crosby silt loam, Southern Ohio Till Plain, 2 to 6 percent slopes",18.7634301261573,FALSE,3,"alfisols","aquic hapludalfs","Fine, mixed, active, mesic Aquic Hapludalfs","moderately well",3,84,250,7.54,25.08,45.12,29.8,1.095,8.29999990016222,6.19999980926514,8.22,32.1866666666667,40.24,27.5733333333333,0.645,14.2999997660518,"none",0,0,"loess & till, unspecified",NA,"water-lain moraine & ground moraine & recessional moraine","no","no",100,"12-IND Indianapolis, Indiana","Till Ridge"
"Celina","F111AY009IN",697038,"111A",NA,2253854,"OH129","Pickaway County, Ohio",171251,2607138,"2thy7","Crosby silt loam, Southern Ohio Till Plain, 0 to 2 percent slopes",18.9571124585646,FALSE,4,"alfisols","aquic hapludalfs","Fine, mixed, active, mesic Aquic Hapludalfs","moderately well",3,84,250,7.54,25.08,45.12,29.8,1.095,8.29999990016222,6.19999980926514,8.22,34.0533333333333,40.24,25.7066666666667,0.645,14.2999997660518,"none",0,0,"loess & till, unspecified",NA,"water-lain moraine & ground moraine & recessional moraine","no","no",100,"12-IND Indianapolis, Indiana","Till Ridge"
"Celina","F111AY009IN",798074,"111A",NA,2496431,"OH017","Butler County, Ohio",1589971,2693881,"2xf6d","Kokomo silty clay loam, 0 to 1 percent slopes",18.767537216742,FALSE,2,"alfisols","aquic hapludalfs","Fine, mixed, active, mesic Aquic Hapludalfs","moderately well",1,64,250,1.62,27.62,40.5,31.88,1.325,9.1100001335144,6.19999980926514,6.39333333333333,37.5533333333333,36.2733333333333,26.1733333333333,0.531666666666667,18.5700000524521,"none",23,0,"loess & till, unspecified",NA,"till plain","no","no",100,"12-IND Indianapolis, Indiana","Till Ridge"
"Celina","F111AY009IN",125566,"111A",NA,1177902,"OH049","Franklin County, Ohio",167893,167893,"5mpx","Crosby-Urban land complex, 2 to 6 percent slopes",19.5568914527627,FALSE,5,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"loess & till, unspecified",NA,"till plain & moraine",NA,"no",250,"12-IND Indianapolis, Indiana","Till Ridge"
"Celina","F111AY009IN",798075,"111A",NA,2496434,"OH129","Pickaway County, Ohio",1403076,2656433,"2w57d","Kokomo silt loam, overwash, 0 to 2 percent slopes",18.9226983993959,FALSE,5,"alfisols","aquic hapludalfs","Fine, mixed, active, mesic Aquic Hapludalfs","moderately well",1,64,250,1.62,27.62,40.5,31.88,1.325,9.1100001335144,6.19999980926514,6.39333333333333,37.5533333333333,36.2733333333333,26.1733333333333,0.531666666666667,18.5700000524521,"none",23,0,"loess & till, unspecified",NA,"till plain","no","no",100,"12-IND Indianapolis, Indiana","Till Ridge"
"Celina","F111AY009IN",705725,"111A",NA,2240149,"OH149","Shelby County, Ohio",170024,2600733,"2t98m","Brookston silty clay loam, fine texture, 0 to 2 percent slopes",18.895689320296,FALSE,5,"alfisols","aquic hapludalfs","Fine, mixed, active, mesic Aquic Hapludalfs","moderately well",3,97,250,1.62,23.84,47.52,28.64,1.325,9.1100001335144,6.33799989700317,6.42666666666667,29.3266666666667,42.0733333333333,28.6,0.676666666666667,20.4000003188848,"none",23,0,"loess & till, unspecified","quartzite & limestone and dolomite","till plain","no","no",100,"12-IND Indianapolis, Indiana","Till Ridge"
"Celina","F111AY009IN",129561,"111A",NA,251222,"OH027","Clinton County, Ohio",171952,171952,"5rxv","Celina-Losantville silt loams, 2 to 6 percent slopes",18.9289917307652,TRUE,50,"alfisols","aquic hapludalfs","Fine, mixed, active, mesic Aquic Hapludalfs","moderately well",4,30,250,0,25.9,46.9,27.2,1.5,10.2000001072884,6.37999992370605,0,27.9333333333333,44.5133333333333,27.5533333333333,0.815666669805845,20.3000001162291,"none",30,0,"loess & till, unspecified",NA,"rise & till plain","no","no",100,"12-IND Indianapolis, Indiana","Till Ridge"
"Celina","F111AY009IN",705730,"111A",NA,2240181,"OH071","Highland County, Ohio",1420465,2600738,"2t98s","Miamian silt loam, 2 to 6 percent slopes, eroded",19.1127027497094,FALSE,5,"alfisols","aquic hapludalfs","Fine, mixed, active, mesic Aquic Hapludalfs","moderately well",3,84,250,4.32,25.08,45.12,29.8,1.095,8.29999990016222,6.19999980926514,7.14666666666667,34.0533333333333,40.24,25.7066666666667,0.645,14.2999997660518,"none",0,0,"loess & till, unspecified",NA,"water-lain moraine & ground moraine & recessional moraine","no","no",100,"12-IND Indianapolis, Indiana","Till Ridge"
"Celina","F111AY009IN",705730,"111A",NA,2240181,"OH057","Greene County, Ohio",169308,2600738,"2t98s","Miamian silt loam, 2 to 6 percent slopes, eroded",19.1127027497094,FALSE,5,"alfisols","aquic hapludalfs","Fine, mixed, active, mesic Aquic Hapludalfs","moderately well",3,84,250,4.32,25.08,45.12,29.8,1.095,8.29999990016222,6.19999980926514,7.14666666666667,34.0533333333333,40.24,25.7066666666667,0.645,14.2999997660518,"none",0,0,"loess & till, unspecified",NA,"water-lain moraine & ground moraine & recessional moraine","no","no",100,"12-IND Indianapolis, Indiana","Till Ridge"
"Celina","F111AY009IN",129382,"111A",NA,250860,"OH057","Greene County, Ohio",1857492,1857492,"20bw3","Celina-Strawn complex, 2 to 6 percent slopes",18.7848151922287,TRUE,50,"alfisols","aquic hapludalfs","Fine, mixed, mesic Aquic Hapludalfs","moderately well",3,25,250,0,22.25,48.25,29.5,1.375,10.0000001490116,6.34999990463257,0,30.9606674194336,41.8393325805664,27.2,0.785666669607162,20.6000002026558,"none",25,0,"till, unspecified",NA,"knoll","no","no",100,"12-IND Indianapolis, Indiana","Till Ridge"
"Celina","F111AY009IN",648281,"111A",NA,2144780,"IN095","Madison County, Indiana",162092,2558686,"2rwj8","Kokomo silty clay loam, 0 to 2 percent slopes",19.0845163957039,FALSE,5,"alfisols","aquic hapludalfs","Fine, mixed, active, mesic Aquic Hapludalfs","moderately well",4,71,250,3,25.6,47.2,27.2,1.5,9.6000000834465,6.37999992370605,8.79333333333333,27.8333333333333,44.6133333333333,27.5533333333333,0.815666669805845,19.0700000673532,"none",30,0,"loess & till, unspecified","quartzite & limestone and dolomite","till plain","no","no",100,"12-IND Indianapolis, Indiana","Till Ridge"
"Celina","F111AY009IN",798074,"111A",NA,2496431,"OH071","Highland County, Ohio",1420573,2693881,"2xf6d","Kokomo silty clay loam, 0 to 1 percent slopes",18.767537216742,FALSE,2,"alfisols","aquic hapludalfs","Fine, mixed, active, mesic Aquic Hapludalfs","moderately well",1,64,250,1.62,27.62,40.5,31.88,1.325,9.1100001335144,6.19999980926514,6.39333333333333,37.5533333333333,36.2733333333333,26.1733333333333,0.531666666666667,18.5700000524521,"none",23,0,"loess & till, unspecified",NA,"till plain","no","no",100,"12-IND Indianapolis, Indiana","Till Ridge"
"Celina","F111AY009IN",697038,"111A",NA,2253854,"IN177","Wayne County, Indiana",249062,2607138,"2thy7","Crosby silt loam, Southern Ohio Till Plain, 0 to 2 percent slopes",18.9571124585646,FALSE,4,"alfisols","aquic hapludalfs","Fine, mixed, active, mesic Aquic Hapludalfs","moderately well",3,84,250,7.54,25.08,45.12,29.8,1.095,8.29999990016222,6.19999980926514,8.22,34.0533333333333,40.24,25.7066666666667,0.645,14.2999997660518,"none",0,0,"loess & till, unspecified",NA,"water-lain moraine & ground moraine & recessional moraine","no","no",100,"12-IND Indianapolis, Indiana","Till Ridge"
"Celina","F111AY009IN",129567,"111A",NA,251250,"OH047","Fayette County, Ohio",1907576,1907576,"220zq","Crosby-Celina silt loams, 2 to 4 percent slopes",18.9549659265054,TRUE,30,"alfisols","aquic hapludalfs","Fine, mixed, active, mesic Aquic Hapludalfs","moderately well",3,20,250,0,25.6,43.6,30.8,1.25,9.80000019073486,6.31999988555908,0,28,43.12,28.88,0.720666670004527,19.4000001549721,"none",20,0,"loess & till, unspecified",NA,"rise & till plain","no","no",100,"12-IND Indianapolis, Indiana","Till Ridge"
"Celina","F111AY009IN",705725,"111A",NA,2240149,"OH091","Logan County, Ohio",171097,2600733,"2t98m","Brookston silty clay loam, fine texture, 0 to 2 percent slopes",18.895689320296,FALSE,5,"alfisols","aquic hapludalfs","Fine, mixed, active, mesic Aquic Hapludalfs","moderately well",3,97,250,1.62,23.84,47.52,28.64,1.325,9.1100001335144,6.33799989700317,6.42666666666667,29.3266666666667,42.0733333333333,28.6,0.676666666666667,20.4000003188848,"none",23,0,"loess & till, unspecified","quartzite & limestone and dolomite","till plain","no","no",100,"12-IND Indianapolis, Indiana","Till Ridge"
"Celina","F111AY009IN",648282,"111A",NA,2144782,"OH047","Fayette County, Ohio",169225,2558687,"2rwj9","Celina silt loam, 2 to 6 percent slopes",18.9306852128682,TRUE,85,"alfisols","aquic hapludalfs","Fine, mixed, active, mesic Aquic Hapludalfs","moderately well",4,97,250,1.62,23.84,47.52,28.64,1.325,9.1100001335144,6.33799989700317,6.42666666666667,29.3266666666667,42.0733333333333,28.6,0.676666666666667,20.4000003188848,"none",23,0,"loess & till, unspecified","quartzite & limestone and dolomite","till plain","no","no",100,"12-IND Indianapolis, Indiana","Till Ridge"
"Celina","F111AY009IN",648282,"111A",NA,2144782,"OH071","Highland County, Ohio",1420387,2558687,"2rwj9","Celina silt loam, 2 to 6 percent slopes",18.9306852128682,TRUE,85,"alfisols","aquic hapludalfs","Fine, mixed, active, mesic Aquic Hapludalfs","moderately well",4,97,250,1.62,23.84,47.52,28.64,1.325,9.1100001335144,6.33799989700317,6.42666666666667,29.3266666666667,42.0733333333333,28.6,0.676666666666667,20.4000003188848,"none",23,0,"loess & till, unspecified","quartzite & limestone and dolomite","till plain","no","no",100,"12-IND Indianapolis, Indiana","Till Ridge"
"Celina","F111AY009IN",748283,"111A",NA,2375428,"OH135","Preble County, Ohio",622387,2650788,"2vzc9","Celina silt loam, 0 to 2 percent slopes",19.0131157631461,TRUE,90,"alfisols","aquic hapludalfs","Fine, mixed, active, mesic Aquic Hapludalfs","moderately well",1,64,250,1.62,27.62,40.5,31.88,1.325,9.1100001335144,6.19999980926514,6.39333333333333,37.5533333333333,36.2733333333333,26.1733333333333,0.531666666666667,18.0900000631809,"none",23,0,"loess & till, unspecified","NA & limestone and dolomite","ground moraine","no","no",100,"12-IND Indianapolis, Indiana","Till Ridge"
